,AC,priority,label-val,cluster,max_ident_other,closest_other
544,seq_545,False,0,4.0,0.506,seq_1132
545,seq_546,False,0,0.0,0.526,seq_1864
546,seq_547,False,0,1.0,0.519,seq_2554
547,seq_548,False,0,2.0,0.505,seq_45
548,seq_549,False,0,3.0,0.5579999999999999,seq_2250
549,seq_550,False,0,4.0,0.467,seq_1510
550,seq_551,False,0,0.0,0.488,seq_1041
551,seq_552,False,0,1.0,0.489,seq_1912
552,seq_553,False,0,2.0,0.49200000000000005,seq_320
553,seq_554,False,0,3.0,0.47,seq_1702
554,seq_555,False,0,4.0,0.49,seq_2083
555,seq_556,False,0,0.0,0.54,seq_1741
556,seq_557,False,0,1.0,0.483,seq_2080
557,seq_558,False,0,2.0,0.5,seq_1334
558,seq_559,False,0,3.0,0.5,seq_2446
559,seq_560,False,0,4.0,0.499,seq_1418
560,seq_561,False,0,0.0,0.507,seq_1376
561,seq_562,False,0,1.0,0.525,seq_1004
562,seq_563,False,0,2.0,0.504,seq_1115
563,seq_564,False,0,3.0,0.493,seq_1454
564,seq_565,False,0,4.0,0.496,seq_932
565,seq_566,False,0,0.0,0.466,seq_2269
566,seq_567,False,0,1.0,0.495,seq_326
567,seq_568,False,0,2.0,0.521,seq_1255
568,seq_569,False,0,3.0,0.6509999999999999,seq_1859
569,seq_570,False,0,4.0,0.499,seq_1662
570,seq_571,False,0,0.0,0.551,seq_953
571,seq_572,False,0,1.0,0.51,seq_1238
572,seq_573,False,0,2.0,0.479,seq_2895
573,seq_574,False,0,3.0,0.489,seq_183
574,seq_575,False,0,4.0,0.501,seq_1163
575,seq_576,False,0,0.0,0.496,seq_2327
576,seq_577,False,0,1.0,0.526,seq_1859
577,seq_578,False,0,2.0,0.573,seq_446
578,seq_579,False,0,3.0,0.507,seq_845
579,seq_580,False,0,4.0,0.493,seq_2927
580,seq_581,False,0,0.0,0.499,seq_2694
581,seq_582,False,0,1.0,0.48100000000000004,seq_2768
582,seq_583,False,0,2.0,0.505,seq_1056
583,seq_584,False,0,3.0,0.496,seq_2908
584,seq_585,False,0,4.0,0.49200000000000005,seq_2353
585,seq_586,False,0,0.0,0.47100000000000003,seq_2018
586,seq_587,False,0,1.0,0.517,seq_746
587,seq_588,False,0,2.0,0.682,seq_2861
588,seq_589,False,0,3.0,0.493,seq_2885
589,seq_590,False,0,4.0,0.503,seq_1747
590,seq_591,False,0,0.0,0.745,seq_2338
591,seq_592,False,0,1.0,0.633,seq_1009
592,seq_593,False,0,2.0,0.499,seq_2725
593,seq_594,False,0,3.0,0.504,seq_2897
594,seq_595,False,0,4.0,0.48100000000000004,seq_1868
595,seq_596,False,0,0.0,0.47600000000000003,seq_2844
596,seq_597,False,0,1.0,0.478,seq_125
597,seq_598,False,0,2.0,0.544,seq_1895
598,seq_599,False,0,3.0,0.517,seq_1984
599,seq_600,False,0,4.0,0.496,seq_2449
600,seq_601,False,0,0.0,0.48100000000000004,seq_2744
601,seq_602,False,0,1.0,0.495,seq_1729
602,seq_603,False,0,2.0,0.49700000000000005,seq_517
603,seq_604,False,0,3.0,0.505,seq_2571
604,seq_605,False,0,4.0,0.488,seq_2907
605,seq_606,False,0,0.0,0.539,seq_884
606,seq_607,False,0,1.0,0.7120000000000001,seq_1655
607,seq_608,False,0,2.0,0.51,seq_477
608,seq_609,False,0,3.0,0.685,seq_2761
609,seq_610,False,0,4.0,0.495,seq_2271
610,seq_611,False,0,0.0,0.499,seq_2655
611,seq_612,False,0,1.0,0.48100000000000004,seq_1704
612,seq_613,False,0,2.0,0.485,seq_714
613,seq_614,False,0,3.0,0.489,seq_360
614,seq_615,False,0,4.0,0.47700000000000004,seq_1235
615,seq_616,False,0,0.0,0.508,seq_2745
616,seq_617,False,0,1.0,0.535,seq_123
617,seq_618,False,0,2.0,0.514,seq_1571
618,seq_619,False,0,3.0,0.491,seq_1260
619,seq_620,False,0,4.0,0.506,seq_1233
620,seq_621,False,0,0.0,0.617,seq_2874
621,seq_622,False,0,1.0,0.47600000000000003,seq_193
622,seq_623,False,0,2.0,0.506,seq_1794
623,seq_624,False,0,3.0,0.55,seq_2240
624,seq_625,False,0,4.0,0.515,seq_2504
625,seq_626,False,0,0.0,0.475,seq_2509
626,seq_627,False,0,1.0,0.489,seq_1258
627,seq_628,False,0,2.0,0.529,seq_711
628,seq_629,False,0,3.0,0.49200000000000005,seq_1977
629,seq_630,False,0,4.0,0.525,seq_2796
630,seq_631,False,0,0.0,0.504,seq_543
631,seq_632,False,0,1.0,0.48200000000000004,seq_1617
632,seq_633,False,0,2.0,0.501,seq_2356
633,seq_634,False,0,3.0,0.489,seq_558
634,seq_635,False,0,4.0,0.526,seq_1263
635,seq_636,False,0,0.0,0.49200000000000005,seq_918
636,seq_637,False,0,1.0,0.527,seq_2869
637,seq_638,False,0,2.0,0.534,seq_2787
638,seq_639,False,0,3.0,0.521,seq_995
639,seq_640,False,0,4.0,0.47100000000000003,seq_87
640,seq_641,False,0,0.0,0.486,seq_102
641,seq_642,False,0,1.0,0.486,seq_83
642,seq_643,False,0,2.0,0.484,seq_1784
643,seq_644,False,0,3.0,0.5660000000000001,seq_2067
644,seq_645,False,0,4.0,0.499,seq_1732
645,seq_646,False,0,0.0,0.52,seq_842
646,seq_647,False,0,1.0,0.542,seq_1045
647,seq_648,False,0,2.0,0.583,seq_2490
648,seq_649,False,0,3.0,0.53,seq_785
649,seq_650,False,0,4.0,0.47700000000000004,seq_1636
650,seq_651,False,0,0.0,0.518,seq_2523
651,seq_652,False,0,1.0,0.47,seq_2714
652,seq_653,False,0,2.0,0.46399999999999997,seq_497
653,seq_654,False,0,3.0,0.478,seq_447
654,seq_655,False,0,4.0,0.485,seq_827
655,seq_656,False,0,0.0,0.486,seq_1709
656,seq_657,False,0,1.0,0.5539999999999999,seq_1848
657,seq_658,False,0,2.0,0.529,seq_854
658,seq_659,False,0,3.0,0.486,seq_103
659,seq_660,False,0,4.0,0.49,seq_2854
660,seq_661,False,0,0.0,0.484,seq_2604
661,seq_662,False,0,1.0,0.48100000000000004,seq_1297
662,seq_663,False,0,2.0,0.494,seq_2440
663,seq_664,False,0,3.0,0.515,seq_92
664,seq_665,False,0,4.0,0.485,seq_1127
665,seq_666,False,0,0.0,0.504,seq_2071
666,seq_667,False,0,1.0,0.503,seq_988
667,seq_668,False,0,2.0,0.466,seq_486
668,seq_669,False,0,3.0,0.526,seq_1229
669,seq_670,False,0,4.0,0.503,seq_2651
670,seq_671,False,0,0.0,0.49700000000000005,seq_884
671,seq_672,False,0,1.0,0.489,seq_60
672,seq_673,False,0,2.0,0.49200000000000005,seq_1896
673,seq_674,False,0,3.0,0.5,seq_2002
674,seq_675,False,0,4.0,0.5,seq_2551
675,seq_676,False,0,0.0,0.493,seq_379
676,seq_677,False,0,1.0,0.527,seq_713
677,seq_678,False,0,2.0,0.488,seq_981
678,seq_679,False,0,3.0,0.5429999999999999,seq_2188
679,seq_680,False,0,4.0,0.486,seq_1705
680,seq_681,False,0,0.0,0.494,seq_1708
681,seq_682,False,0,1.0,0.485,seq_912
682,seq_683,False,0,2.0,0.573,seq_2125
683,seq_684,False,0,3.0,0.521,seq_2062
684,seq_685,False,0,4.0,0.49700000000000005,seq_878
685,seq_686,False,0,0.0,0.49700000000000005,seq_2547
686,seq_687,False,0,1.0,0.48200000000000004,seq_2929
687,seq_688,False,0,2.0,0.501,seq_2812
688,seq_689,False,0,3.0,0.524,seq_2417
689,seq_690,False,0,4.0,0.517,seq_1835
690,seq_691,False,0,0.0,0.503,seq_43
691,seq_692,False,0,1.0,0.462,seq_1278
692,seq_693,False,0,2.0,0.48200000000000004,seq_820
693,seq_694,False,0,3.0,0.49,seq_2825
694,seq_695,False,0,4.0,0.49700000000000005,seq_1902
695,seq_696,False,0,0.0,0.507,seq_972
696,seq_697,False,0,1.0,0.517,seq_466
697,seq_698,False,0,2.0,0.504,seq_2805
698,seq_699,False,0,3.0,0.475,seq_2350
699,seq_700,False,0,4.0,0.479,seq_1060
700,seq_701,False,0,0.0,0.489,seq_2760
701,seq_702,False,0,1.0,0.479,seq_2055
702,seq_703,False,0,2.0,0.6990000000000001,seq_2121
703,seq_704,False,0,3.0,0.511,seq_462
704,seq_705,False,0,4.0,0.506,seq_2284
705,seq_706,False,0,0.0,0.485,seq_312
706,seq_707,False,0,1.0,0.49,seq_2003
707,seq_708,False,0,2.0,0.494,seq_1719
708,seq_709,False,0,3.0,0.499,seq_1429
709,seq_710,False,0,4.0,0.479,seq_2833
710,seq_711,False,0,0.0,0.529,seq_628
711,seq_712,False,0,1.0,0.49200000000000005,seq_2271
712,seq_713,False,0,2.0,0.527,seq_677
713,seq_714,False,0,3.0,0.485,seq_613
714,seq_715,False,0,4.0,0.49,seq_2474
715,seq_716,False,0,0.0,0.5,seq_898
716,seq_717,False,0,1.0,0.599,seq_2904
717,seq_718,False,0,2.0,0.499,seq_489
718,seq_719,False,0,3.0,0.519,seq_856
719,seq_720,False,0,4.0,0.493,seq_1810
720,seq_721,False,0,0.0,0.772,seq_2
721,seq_722,False,0,1.0,0.496,seq_773
722,seq_723,False,0,2.0,0.578,seq_141
723,seq_724,False,0,3.0,0.48,seq_2578
724,seq_725,False,0,4.0,0.493,seq_1100
725,seq_726,False,0,0.0,0.475,seq_2633
726,seq_727,False,0,1.0,0.48700000000000004,seq_2576
727,seq_728,False,0,2.0,0.485,seq_2038
728,seq_729,False,0,3.0,0.524,seq_1867
729,seq_730,False,0,4.0,0.48100000000000004,seq_317
730,seq_731,False,0,0.0,0.512,seq_2487
731,seq_732,False,0,1.0,0.496,seq_1534
732,seq_733,False,0,2.0,0.638,seq_1044
733,seq_734,False,0,3.0,0.522,seq_1835
734,seq_735,False,0,4.0,0.478,seq_1150
735,seq_736,False,0,0.0,0.469,seq_1706
736,seq_737,False,0,1.0,0.514,seq_1225
737,seq_738,False,0,2.0,0.49200000000000005,seq_773
738,seq_739,False,0,3.0,0.478,seq_2037
739,seq_740,False,0,4.0,0.503,seq_61
740,seq_741,False,0,0.0,0.493,seq_803
741,seq_742,False,0,1.0,0.5,seq_2794
742,seq_743,False,0,2.0,0.499,seq_1994
743,seq_744,False,0,3.0,0.51,seq_1300
744,seq_745,False,0,4.0,0.479,seq_1591
745,seq_746,False,0,0.0,0.517,seq_457
746,seq_747,False,0,1.0,0.489,seq_1490
747,seq_748,False,0,2.0,0.767,seq_885
748,seq_749,False,0,3.0,0.47700000000000004,seq_1210
749,seq_750,False,0,4.0,0.49,seq_351
750,seq_751,False,0,0.0,0.552,seq_2614
751,seq_752,False,0,1.0,0.638,seq_1020
752,seq_753,False,0,2.0,0.51,seq_2059
753,seq_754,False,0,3.0,0.504,seq_270
754,seq_755,False,0,4.0,0.5429999999999999,seq_96
755,seq_756,False,0,0.0,0.489,seq_1636
756,seq_757,False,0,1.0,0.506,seq_903
757,seq_758,False,0,2.0,0.562,seq_506
758,seq_759,False,0,3.0,0.48700000000000004,seq_632
759,seq_760,False,0,4.0,0.512,seq_2058
760,seq_761,False,0,0.0,0.49700000000000005,seq_563
761,seq_762,False,0,1.0,0.489,seq_584
762,seq_763,False,0,2.0,0.501,seq_2336
763,seq_764,False,0,3.0,0.5479999999999999,seq_97
764,seq_765,False,0,0.0,0.5,seq_849
765,seq_766,False,0,1.0,0.53,seq_2133
766,seq_767,False,0,2.0,0.499,seq_1386
767,seq_768,False,0,3.0,0.514,seq_713
768,seq_769,False,0,4.0,0.493,seq_1123
769,seq_770,False,0,0.0,0.49,seq_1276
770,seq_771,False,0,1.0,0.493,seq_1360
771,seq_772,False,0,2.0,0.508,seq_412
772,seq_773,False,0,3.0,0.508,seq_1537
773,seq_774,False,0,4.0,0.561,seq_2091
774,seq_775,False,0,0.0,0.47700000000000004,seq_69
775,seq_776,False,0,1.0,0.489,seq_725
776,seq_777,False,0,2.0,0.48100000000000004,seq_2682
777,seq_778,False,0,3.0,0.515,seq_2475
778,seq_779,False,0,4.0,0.49200000000000005,seq_2758
779,seq_780,False,0,0.0,0.467,seq_1906
780,seq_781,False,0,1.0,0.514,seq_1454
781,seq_782,False,0,2.0,0.46399999999999997,seq_791
782,seq_783,False,0,3.0,0.575,seq_77
783,seq_784,False,0,4.0,0.523,seq_2201
784,seq_785,False,0,0.0,0.53,seq_649
785,seq_786,False,0,1.0,0.462,seq_2704
786,seq_787,False,0,2.0,0.493,seq_149
787,seq_788,False,0,3.0,0.496,seq_2247
788,seq_789,False,0,4.0,0.507,seq_1795
789,seq_790,False,0,0.0,0.489,seq_1177
790,seq_791,False,0,1.0,0.478,seq_583
791,seq_792,False,0,2.0,0.483,seq_874
792,seq_793,False,0,3.0,0.485,seq_1947
793,seq_794,False,0,4.0,0.462,seq_993
794,seq_795,False,0,0.0,0.475,seq_292
795,seq_796,False,0,1.0,0.494,seq_2696
796,seq_797,False,0,2.0,0.7040000000000001,seq_377
797,seq_798,False,0,3.0,0.48200000000000004,seq_731
798,seq_799,False,0,4.0,0.532,seq_2307
799,seq_800,False,0,0.0,0.53,seq_2718
800,seq_801,False,0,1.0,0.521,seq_987
801,seq_802,False,0,2.0,0.484,seq_2129
802,seq_803,False,0,3.0,0.521,seq_287
803,seq_804,False,0,4.0,0.49,seq_29
804,seq_805,False,0,0.0,0.484,seq_1689
805,seq_806,False,0,1.0,0.506,seq_2285
806,seq_807,False,0,2.0,0.499,seq_1670
807,seq_808,False,0,3.0,0.757,seq_2861
808,seq_809,False,0,4.0,0.49200000000000005,seq_2787
809,seq_810,False,0,0.0,0.47100000000000003,seq_1811
810,seq_811,False,0,1.0,0.49700000000000005,seq_1962
811,seq_812,False,0,2.0,0.524,seq_506
812,seq_813,False,0,3.0,0.49,seq_2212
813,seq_814,False,0,4.0,0.504,seq_1148
814,seq_815,False,0,0.0,0.504,seq_507
815,seq_816,False,0,1.0,0.521,seq_2398
816,seq_817,False,0,2.0,0.519,seq_2612
817,seq_818,False,0,3.0,0.6659999999999999,seq_193
818,seq_819,False,0,4.0,0.49700000000000005,seq_251
819,seq_820,False,0,0.0,0.496,seq_2573
820,seq_821,False,0,1.0,0.5,seq_1344
821,seq_822,False,0,2.0,0.528,seq_2517
822,seq_823,False,0,3.0,0.535,seq_1670
823,seq_824,False,0,4.0,0.7040000000000001,seq_2513
824,seq_825,False,0,0.0,0.503,seq_2342
825,seq_826,False,0,1.0,0.527,seq_1387
826,seq_827,False,0,2.0,0.485,seq_655
827,seq_828,False,0,3.0,0.49200000000000005,seq_203
828,seq_829,False,0,4.0,0.486,seq_1673
829,seq_830,False,0,0.0,0.485,seq_2272
830,seq_831,False,0,1.0,0.528,seq_159
831,seq_832,False,0,2.0,0.484,seq_995
832,seq_833,False,0,3.0,0.507,seq_2435
833,seq_834,False,0,4.0,0.499,seq_2182
834,seq_835,False,0,0.0,0.478,seq_263
835,seq_836,False,0,1.0,0.555,seq_1649
836,seq_837,False,0,2.0,0.506,seq_2299
837,seq_838,False,0,3.0,0.47100000000000003,seq_1434
838,seq_839,False,0,4.0,0.493,seq_696
839,seq_840,False,0,0.0,0.53,seq_2278
840,seq_841,False,0,1.0,0.493,seq_1308
841,seq_842,False,0,2.0,0.512,seq_646
842,seq_843,False,0,3.0,0.506,seq_1891
843,seq_844,False,0,4.0,0.47100000000000003,seq_53
844,seq_845,False,0,0.0,0.525,seq_2289
845,seq_846,False,0,1.0,0.49700000000000005,seq_381
846,seq_847,False,0,2.0,0.488,seq_501
847,seq_848,False,0,3.0,0.48,seq_1532
848,seq_849,False,0,4.0,0.504,seq_1148
849,seq_850,False,0,0.0,0.49200000000000005,seq_1373
850,seq_851,False,0,1.0,0.5579999999999999,seq_506
851,seq_852,False,0,2.0,0.545,seq_265
852,seq_853,False,0,3.0,0.495,seq_2101
853,seq_854,False,0,4.0,0.5489999999999999,seq_1335
854,seq_855,False,0,0.0,0.48100000000000004,seq_173
855,seq_856,False,0,1.0,0.519,seq_719
856,seq_857,False,0,2.0,0.47600000000000003,seq_1434
857,seq_858,False,0,3.0,0.501,seq_870
858,seq_859,False,0,4.0,0.486,seq_556
859,seq_860,False,0,0.0,0.489,seq_2617
860,seq_861,False,0,1.0,0.485,seq_1912
861,seq_862,False,0,2.0,0.49,seq_1421
862,seq_863,False,0,3.0,0.5379999999999999,seq_1814
863,seq_864,False,0,4.0,0.495,seq_2843
864,seq_865,False,0,0.0,0.504,seq_1417
865,seq_866,False,0,1.0,0.715,seq_1655
866,seq_867,False,0,2.0,0.494,seq_2585
867,seq_868,False,0,3.0,0.529,seq_2055
868,seq_869,False,0,4.0,0.5670000000000001,seq_1220
869,seq_870,False,0,0.0,0.501,seq_858
870,seq_871,False,0,1.0,0.48,seq_2253
871,seq_872,False,0,2.0,0.557,seq_1220
872,seq_873,False,0,3.0,0.5489999999999999,seq_2626
873,seq_874,False,0,4.0,0.519,seq_1677
874,seq_875,False,0,0.0,0.745,seq_1466
875,seq_876,False,0,1.0,0.479,seq_2401
876,seq_877,False,0,2.0,0.53,seq_2897
877,seq_878,False,0,3.0,0.506,seq_2728
878,seq_879,False,0,4.0,0.5,seq_1807
879,seq_880,False,0,0.0,0.504,seq_1306
880,seq_881,False,0,1.0,0.511,seq_2074
881,seq_882,False,0,2.0,0.485,seq_701
882,seq_883,False,0,3.0,0.493,seq_252
883,seq_884,False,0,4.0,0.539,seq_606
884,seq_885,False,0,0.0,0.767,seq_748
885,seq_886,False,0,1.0,0.7290000000000001,seq_193
886,seq_887,False,0,2.0,0.506,seq_2035
887,seq_888,False,0,3.0,0.514,seq_2188
888,seq_889,False,0,4.0,0.49700000000000005,seq_1956
889,seq_890,False,0,0.0,0.475,seq_564
890,seq_891,False,0,1.0,0.49200000000000005,seq_80
891,seq_892,False,0,2.0,0.7609999999999999,seq_101
892,seq_893,False,0,3.0,0.522,seq_2137
893,seq_894,False,0,4.0,0.489,seq_1332
894,seq_895,False,0,0.0,0.479,seq_1693
895,seq_896,False,0,1.0,0.475,seq_166
896,seq_897,False,0,2.0,0.505,seq_901
897,seq_898,False,0,3.0,0.5,seq_716
898,seq_899,False,0,4.0,0.491,seq_2117
899,seq_900,False,0,0.0,0.485,seq_963
900,seq_901,False,0,1.0,0.511,seq_1028
901,seq_902,False,0,2.0,0.49,seq_2511
902,seq_903,False,0,3.0,0.524,seq_976
903,seq_904,False,0,4.0,0.519,seq_2417
904,seq_905,False,0,0.0,0.48200000000000004,seq_1874
905,seq_906,False,0,1.0,0.48100000000000004,seq_1495
906,seq_907,False,0,2.0,0.528,seq_141
907,seq_908,False,0,3.0,0.49700000000000005,seq_1465
908,seq_909,False,0,4.0,0.499,seq_2773
909,seq_910,False,0,0.0,0.496,seq_1623
910,seq_911,False,0,1.0,0.585,seq_1663
911,seq_912,False,0,2.0,0.509,seq_1248
912,seq_913,False,0,3.0,0.515,seq_1194
913,seq_914,False,0,4.0,0.536,seq_2188
914,seq_915,False,0,0.0,0.493,seq_1024
915,seq_916,False,0,1.0,0.682,seq_1905
916,seq_917,False,0,2.0,0.48,seq_2535
917,seq_918,False,0,3.0,0.555,seq_1572
918,seq_919,False,0,4.0,0.495,seq_1183
919,seq_920,False,0,0.0,0.496,seq_1393
920,seq_921,False,0,1.0,0.496,seq_670
921,seq_922,False,0,2.0,0.48200000000000004,seq_2129
922,seq_923,False,0,3.0,0.48700000000000004,seq_1352
923,seq_924,False,0,4.0,0.48700000000000004,seq_2567
924,seq_925,False,0,0.0,0.517,seq_240
925,seq_926,False,0,1.0,0.532,seq_751
926,seq_927,False,0,2.0,0.488,seq_189
927,seq_928,False,0,3.0,0.556,seq_2318
928,seq_929,False,0,4.0,0.504,seq_1858
929,seq_930,False,0,0.0,0.515,seq_385
930,seq_931,False,0,1.0,0.5,seq_2113
931,seq_932,False,0,2.0,0.514,seq_1160
932,seq_933,False,0,3.0,0.5,seq_1729
933,seq_934,False,0,4.0,0.503,seq_259
934,seq_935,False,0,0.0,0.5379999999999999,seq_598
935,seq_936,False,0,1.0,0.529,seq_1800
936,seq_937,False,0,2.0,0.545,seq_2056
937,seq_938,False,0,3.0,0.478,seq_2271
938,seq_939,False,0,4.0,0.501,seq_2078
939,seq_940,False,0,0.0,0.49700000000000005,seq_577
940,seq_941,False,0,1.0,0.535,seq_288
941,seq_942,False,0,2.0,0.48100000000000004,seq_1629
942,seq_943,False,0,3.0,0.5760000000000001,seq_1127
943,seq_944,False,0,4.0,0.5379999999999999,seq_2047
944,seq_945,False,0,0.0,0.48,seq_1793
945,seq_946,False,0,1.0,0.479,seq_1167
946,seq_947,False,0,2.0,0.6970000000000001,seq_1740
947,seq_948,False,0,3.0,0.684,seq_1464
948,seq_949,False,0,4.0,0.473,seq_2339
949,seq_950,False,0,0.0,0.525,seq_2400
950,seq_951,False,0,1.0,0.506,seq_2271
951,seq_952,False,0,2.0,0.55,seq_2307
952,seq_953,False,0,3.0,0.551,seq_571
953,seq_954,False,0,4.0,0.51,seq_1683
954,seq_955,False,0,0.0,0.508,seq_2248
955,seq_956,False,0,1.0,0.526,seq_2844
956,seq_957,False,0,2.0,0.483,seq_923
957,seq_958,False,0,3.0,0.49,seq_1985
958,seq_959,False,0,4.0,0.486,seq_1222
959,seq_960,False,0,0.0,0.679,seq_1886
960,seq_961,False,0,1.0,0.512,seq_2063
961,seq_962,False,0,2.0,0.529,seq_1225
962,seq_963,False,0,3.0,0.485,seq_900
963,seq_964,False,0,4.0,0.493,seq_2384
964,seq_965,False,0,0.0,0.514,seq_1457
965,seq_966,False,0,1.0,0.57,seq_723
966,seq_967,False,0,2.0,0.489,seq_2211
967,seq_968,False,0,3.0,0.501,seq_472
968,seq_969,False,0,4.0,0.5,seq_1948
969,seq_970,False,0,0.0,0.484,seq_1647
970,seq_971,False,0,1.0,0.485,seq_291
971,seq_972,False,0,2.0,0.524,seq_490
972,seq_973,False,0,3.0,0.5,seq_168
973,seq_974,False,0,4.0,0.49700000000000005,seq_237
974,seq_975,False,0,0.0,0.485,seq_2033
975,seq_976,False,0,1.0,0.524,seq_903
976,seq_977,False,0,2.0,0.475,seq_1964
977,seq_978,False,0,3.0,0.48,seq_1959
978,seq_979,False,0,4.0,0.46799999999999997,seq_2274
979,seq_980,False,0,0.0,0.486,seq_2883
980,seq_981,False,0,1.0,0.503,seq_2341
981,seq_982,False,0,2.0,0.513,seq_2490
982,seq_983,False,0,3.0,0.494,seq_2461
983,seq_984,False,0,4.0,0.484,seq_2396
984,seq_985,False,0,0.0,0.503,seq_1916
985,seq_986,False,0,1.0,0.501,seq_594
986,seq_987,False,0,2.0,0.531,seq_1123
987,seq_988,False,0,3.0,0.545,seq_723
988,seq_989,False,0,4.0,0.484,seq_1968
989,seq_990,False,0,0.0,0.47600000000000003,seq_2510
990,seq_991,False,0,1.0,0.5,seq_505
991,seq_992,False,0,2.0,0.488,seq_1444
992,seq_993,False,0,3.0,0.478,seq_522
993,seq_994,False,0,4.0,0.507,seq_2154
994,seq_995,False,0,0.0,0.521,seq_639
995,seq_996,False,0,1.0,0.48200000000000004,seq_1807
996,seq_997,False,0,2.0,0.469,seq_1966
997,seq_998,False,0,3.0,0.506,seq_1499
998,seq_999,False,0,4.0,0.534,seq_1176
999,seq_1000,False,0,0.0,0.48,seq_2514
1000,seq_1001,False,0,1.0,0.484,seq_1114
1001,seq_1002,False,0,2.0,0.48200000000000004,seq_605
1002,seq_1003,False,0,3.0,0.569,seq_1300
1003,seq_1004,False,0,4.0,0.526,seq_1370
1004,seq_1005,False,0,0.0,0.501,seq_1856
1005,seq_1006,False,0,1.0,0.47700000000000004,seq_1185
1006,seq_1007,False,0,2.0,0.499,seq_2182
1007,seq_1008,False,0,3.0,0.489,seq_1336
1008,seq_1009,False,0,4.0,0.633,seq_592
1009,seq_1010,False,0,0.0,0.507,seq_269
1010,seq_1011,False,0,1.0,0.5,seq_1005
1011,seq_1012,False,0,2.0,0.449,seq_564
1012,seq_1013,False,0,3.0,0.518,seq_784
1013,seq_1014,False,0,4.0,0.5329999999999999,seq_1453
1014,seq_1015,False,0,0.0,0.493,seq_2508
1015,seq_1016,False,0,1.0,0.503,seq_1308
1016,seq_1017,False,0,2.0,0.505,seq_1465
1017,seq_1018,False,0,3.0,0.493,seq_1517
1018,seq_1019,False,0,4.0,0.48100000000000004,seq_2191
1019,seq_1020,False,0,0.0,0.638,seq_752
1020,seq_1021,False,0,1.0,0.475,seq_10
1021,seq_1022,False,0,2.0,0.499,seq_1628
1022,seq_1023,False,0,3.0,0.528,seq_2528
1023,seq_1024,False,0,4.0,0.499,seq_2846
1024,seq_1025,False,0,0.0,0.49,seq_1246
1025,seq_1026,False,0,1.0,0.525,seq_1850
1026,seq_1027,False,0,2.0,0.49,seq_1659
1027,seq_1028,False,0,3.0,0.528,seq_122
1028,seq_1029,False,0,4.0,0.532,seq_542
1029,seq_1030,False,0,0.0,0.48200000000000004,seq_1544
1030,seq_1031,False,0,1.0,0.5,seq_2809
1031,seq_1032,False,0,2.0,0.544,seq_1138
1032,seq_1033,False,0,3.0,0.508,seq_1970
1033,seq_1034,False,0,4.0,0.504,seq_1462
1034,seq_1035,False,0,0.0,0.47200000000000003,seq_688
1035,seq_1036,False,0,1.0,0.49200000000000005,seq_1857
1036,seq_1037,False,0,2.0,0.522,seq_635
1037,seq_1038,False,0,3.0,0.5,seq_243
1038,seq_1039,False,0,4.0,0.496,seq_925
1039,seq_1040,False,0,0.0,0.489,seq_1826
1040,seq_1041,False,0,1.0,0.499,seq_29
1041,seq_1042,False,0,2.0,0.687,seq_2455
1042,seq_1043,False,0,3.0,0.499,seq_1492
1043,seq_1044,False,0,4.0,0.775,seq_1740
1044,seq_1045,False,0,0.0,0.5429999999999999,seq_2307
1045,seq_1046,False,0,1.0,0.48200000000000004,seq_131
1046,seq_1047,False,0,2.0,0.488,seq_29
1047,seq_1048,False,0,3.0,0.47200000000000003,seq_1227
1048,seq_1049,False,0,4.0,0.507,seq_1917
1049,seq_1050,False,0,0.0,0.483,seq_517
1050,seq_1051,False,0,1.0,0.478,seq_2096
1051,seq_1052,False,0,2.0,0.48200000000000004,seq_1663
1052,seq_1053,False,0,3.0,0.488,seq_1615
1053,seq_1054,False,0,4.0,0.513,seq_2609
1054,seq_1055,False,0,0.0,0.49700000000000005,seq_1888
1055,seq_1056,False,0,1.0,0.505,seq_583
1056,seq_1057,False,0,2.0,0.495,seq_1816
1057,seq_1058,False,0,3.0,0.49,seq_1120
1058,seq_1059,False,0,4.0,0.511,seq_2523
1059,seq_1060,False,0,0.0,0.506,seq_2112
1060,seq_1061,False,0,1.0,0.522,seq_2475
1061,seq_1062,False,0,2.0,0.503,seq_480
1062,seq_1063,False,0,3.0,0.523,seq_2307
1063,seq_1064,False,0,4.0,0.521,seq_1427
1064,seq_1065,False,0,0.0,0.49700000000000005,seq_1683
1065,seq_1066,False,0,1.0,0.49,seq_480
1066,seq_1067,False,0,2.0,0.504,seq_1738
1067,seq_1068,False,0,3.0,0.485,seq_2726
1068,seq_1069,False,0,4.0,0.47600000000000003,seq_2476
1069,seq_1070,False,0,0.0,0.5329999999999999,seq_2387
1070,seq_1071,False,0,1.0,0.479,seq_48
1071,seq_1072,False,0,2.0,0.48100000000000004,seq_242
1072,seq_1073,False,0,3.0,0.49,seq_1479
1073,seq_1074,False,0,4.0,0.489,seq_2077
1074,seq_1075,False,0,0.0,0.521,seq_1891
1075,seq_1076,False,0,1.0,0.52,seq_153
1076,seq_1077,False,0,2.0,0.519,seq_1288
1077,seq_1078,False,0,3.0,0.71,seq_2661
1078,seq_1079,False,0,4.0,0.515,seq_863
1079,seq_1080,False,0,0.0,0.503,seq_2649
1080,seq_1081,False,0,1.0,0.484,seq_2078
1081,seq_1082,False,0,2.0,0.493,seq_327
1082,seq_1083,False,0,3.0,0.653,seq_1732
