,AC,priority,label-val,cluster,max_ident_other,closest_other
3242,YDR436W_PPZ2_1335357,False,1,3.0,0.5429999999999999,YDR436W_PPZ2_1335505
3243,YDR436W_PPZ2_1335505,False,1,4.0,0.5429999999999999,YDR436W_PPZ2_1335357
3244,YDR436W_PPZ2_1335888,False,1,0.0,0.49,YJL111W_CCT7_207815
3245,YDR436W_PPZ2_1336430,False,1,1.0,0.501,iYKR030W_500746
3246,YDR436W_PPZ2_1336839,False,1,2.0,0.561,YPL179W_PPQ1_209712
3247,YDR437W_YDR437W_1337479,False,1,3.0,0.49,iYNR054C_724841
3248,iYDR437W_1337776,False,1,4.0,0.485,YDR326C_YDR326C_1121688
3249,YDR438W_YDR438W_1338308,False,0,1.0,0.478,iYGL120C_284129
3250,YDR438W_YDR438W_1338604,False,1,0.0,0.493,YHR046C_INM1_197899
3251,iYDR439W_1341750,False,1,1.0,0.495,YMR100W_MUB1_466449
3252,iYDR439W_1342339,False,1,2.0,0.485,iYGR116W_724848
3253,YDR440W_DOT1_1342526,False,1,3.0,0.484,YOR195W_SLK19_713688
3254,iYDR441C_1345195,False,0,2.0,0.565,iYDR441C_1345334
3255,iYDR441C_1345334,False,0,3.0,0.565,iYDR441C_1345195
3256,iYDR441C_1345584,False,0,4.0,0.489,YHL030W_ECM29_41887
3257,YDR443C_SSN2_1349636,False,1,4.0,0.493,YLR069C_MEF1_272474
3258,YDR444W_YDR444W_1351575,False,1,0.0,0.491,iYBR147W_537651
3259,itK(CUU)D2_1352598,False,0,0.0,0.642,itA(AGC)M2_768496
3260,iYDRWdelta29_1353572,False,0,1.0,0.485,YCL001W-B_YCL001W-B_113850
3261,YDR446W_ECM11_1354510,False,0,2.0,0.55,iYDR446W_1354655
3262,iYDR446W_1354655,False,0,3.0,0.55,YDR446W_ECM11_1354510
3263,YDR447C_RPS17B_1355226,False,0,4.0,0.534,YDR447C_RPS17B_1355378
3264,YDR447C_RPS17B_1355378,False,0,0.0,0.534,YDR447C_RPS17B_1355226
3265,iYDR447C_1355604,False,0,1.0,0.493,YER099C_PRS2_358875
3266,iYDR447C_1355922,False,0,2.0,0.49200000000000005,YKL160W_ELF1_153318
3267,iYDR448W_1357376,False,0,3.0,0.485,iYOL125W_85289
3268,iYDR448W_1357553,False,0,4.0,0.506,YDR449C_UTP6_1357717
3269,YDR449C_UTP6_1357717,False,0,0.0,0.507,YHR166C_CDC23_437196
3270,iYDR449C_1359505,False,0,1.0,0.488,iYBR215W_655477
3271,iYDR449C_1359776,False,0,2.0,0.483,iYLR355C_839547
3272,YDR450W_RPS18A_1360086,False,0,3.0,0.605,YDR450W_RPS18A_1360209
3273,YDR450W_RPS18A_1360209,False,0,4.0,0.605,YDR450W_RPS18A_1360086
3274,iYDR450W_1360802,False,0,0.0,0.494,iYGL191W_145230
3275,iYDR450W_1361020,False,0,1.0,0.489,iYDL001W_449771
3276,iYDR451C_1362349,False,0,2.0,0.48200000000000004,YOL081W_IRA2_175030
3277,iYDR451C_1362553,False,0,3.0,0.562,iYDR451C_1362693
3278,iYDR451C_1362693,False,0,4.0,0.562,iYDR451C_1362553
3279,iYDR452W_1364871,False,0,0.0,0.496,YKL013C_ARC19_417314
3280,YDR453C_TSA2_1365106,False,1,1.0,0.491,iYEL007W_144171
3281,iYDR453C_1366186,False,1,2.0,0.618,YDR454C_GUK1_1366304
3282,YDR454C_GUK1_1366304,False,1,3.0,0.618,iYDR453C_1366186
3283,YDR454C_GUK1_1366654,False,1,4.0,0.49200000000000005,YNR046W_YNR046W_707885
3284,YDR456W_NHX1_1367586,False,1,0.0,0.498,YLL040C_VPS13_58272
3285,YDR456W_NHX1_1369297,False,1,1.0,0.501,YAR068W_YAR068W_222809
3286,iYDR456W_1369584,False,0,1.0,0.489,iYHL042W_17832
3287,YDR457W_TOM1_1372267,False,0,2.0,0.494,YKL014C_URB1_412399
3288,YDR457W_TOM1_1374166,False,0,3.0,0.504,iYKL209C_46450
3289,YDR457W_TOM1_1376196,False,1,2.0,0.48100000000000004,YER001W_MNN1_155066
3290,iYDR457W_1379869,False,0,4.0,0.503,YNL250W_RAD50_178739
3291,YDR458C_YDR458C_1380189,False,0,0.0,0.513,YDR458C_YDR458C_1380350
3292,YDR458C_YDR458C_1380350,False,0,1.0,0.517,YLR211C_YLR211C_564086
3293,YDR458C_YDR458C_1381689,False,1,3.0,0.745,YDR458C_YDR458C_1381762
3294,YDR458C_YDR458C_1381762,False,1,4.0,0.745,YDR458C_YDR458C_1381689
3295,iYDR458C_1382067,False,1,0.0,0.488,iYGR221C_939185
3296,YDR459C_YDR459C_1382458,False,1,1.0,0.503,iYMLWdelta3_190092
3297,YDR459C_YDR459C_1383020,False,1,2.0,0.49200000000000005,iYOR206W_729668
3298,YDR459C_YDR459C_1383354,False,1,3.0,0.49700000000000005,iYDR459C_1383522
3299,iYDR459C_1383522,False,1,4.0,0.49700000000000005,YDR459C_YDR459C_1383354
3300,iYDR459C_1383727,False,1,0.0,0.522,YDR460W_TFB3_1383884
3301,YDR460W_TFB3_1383884,False,1,1.0,0.522,iYDR459C_1383727
3302,iYDR460W_1384995,False,0,2.0,0.486,iYMR313C_901445
3303,iYDR461W_1385335,False,0,3.0,0.49200000000000005,YPL090C_RPS6A_378053
3304,iYDR461W_1385863,False,1,2.0,0.479,iYOR176W_663728
3305,YDR462W_MRPL28_1386099,False,1,3.0,0.484,YPR180W_AOS1_896094
3306,YDR462W_MRPL28_1386311,False,1,4.0,0.48100000000000004,YMR176W_ECM5_612002
3307,YDR463W_STP1_1387278,False,1,0.0,0.48100000000000004,YOR202W_HIS3_722493
3308,iYDR463W_1388435,False,0,4.0,0.499,YKR021W_YKR021W_481556
3309,iYDR463W_1388697,False,0,0.0,0.49700000000000005,iYCRWomega3_292667
3310,YDR464W_SPP41_1389256,False,1,1.0,0.484,YDL004W_ATP16_443118
3311,iYDR464W_1393152,False,0,1.0,0.509,iYLR369W_861534
3312,YDR465C_RMT2_1393816,False,1,2.0,0.491,YMR227C_TAF7_723630
3313,YDR465C_RMT2_1394188,False,1,3.0,0.478,YPL095C_YPL095C_368274
3314,YDR465C_RMT2_1394423,False,1,4.0,0.484,YBR181C_RPS6B_592525
3315,iYDR465C_1394601,False,1,0.0,0.48700000000000004,YMR247C_YMR247C_764337
3316,iYDR465C_1394828,False,1,1.0,0.524,iYDR465C_1394984
3317,iYDR465C_1394984,False,1,2.0,0.524,iYDR465C_1394828
3318,YDR466W_PKH3_1395275,False,1,3.0,0.489,iYBR219C_664632
3319,YDR466W_PKH3_1396337,False,1,4.0,0.483,iYBR008C_255233
3320,YDR468C_TLG1_1398123,False,1,0.0,0.49700000000000005,isnR50_259611
3321,YDR468C_TLG1_1398297,False,1,1.0,0.491,YGR188C_BUB1_873155
3322,iYDR470C_1401324,False,0,2.0,0.478,YPL076W_GPI2_410743
3323,iYDR470C_1401574,False,0,3.0,0.48700000000000004,YBR158W_AMN1_556543
3324,YDR471W_RPL27B_1401945,False,0,4.0,0.6859999999999999,YDR471W_RPL27B_1402038
3325,YDR471W_RPL27B_1402038,False,0,0.0,0.6859999999999999,YDR471W_RPL27B_1401945
3326,YDR471W_RPL27B_1402420,False,0,1.0,0.6579999999999999,YHR010W_RPL27A_127404
3327,iYDR471W_1402584,False,0,2.0,0.506,YDR471W_RPL27B_1402420
3328,iYDR471W_1402841,False,0,3.0,0.515,YHR054C_YHR054C_213305
3329,isnR13_1403041,False,0,4.0,0.493,iYFR055W_265603
3330,YDR472W_TRS31_1404016,False,1,2.0,0.493,YGL238W_CSE1_50636
3331,iYDR472W_1404195,False,0,0.0,0.52,YKL010C_UFD4_424583
3332,YDR473C_PRP3_1405613,False,1,3.0,0.495,YDR141C_DOP1_739368
3333,iYDR473C_1405893,False,1,4.0,0.512,YDR303C_RSC3_1069035
3334,YDR475C_JIP4_1407658,False,1,0.0,0.47600000000000003,iYDL064W_338248
3335,YDR475C_JIP4_1407900,False,1,1.0,0.496,iYBL093C_45873
3336,YDR475C_JIP4_1409274,False,1,2.0,0.488,YER147C_SCC4_464605
3337,YDR475C_JIP4_1409489,False,1,3.0,0.474,YNL176C_YNL176C_305847
3338,YDR476C_YDR476C_1410457,False,1,4.0,0.474,YHR189W_PTH1_484218
3339,YDR476C_YDR476C_1410816,False,1,0.0,0.498,YCL036W_GFD2_59215
3340,iYDR476C_1411119,False,1,1.0,0.485,YNL006W_LST8_620485
3341,iYDR476C_1411385,False,1,2.0,0.48700000000000004,YNL067W_RPL9B_500078
3342,iYDR476C_1411631,False,1,3.0,0.5770000000000001,iYDR476C_1411765
3343,iYDR476C_1411765,False,1,4.0,0.5770000000000001,iYDR476C_1411631
3344,YDR477W_SNF1_1413973,False,0,1.0,0.488,YOR295W_UAF30_869292
3345,iYDR477W_1414347,False,0,2.0,0.495,iYNL252C_172286
3346,YDR478W_SNM1_1414801,False,1,0.0,0.488,YDL070W_BDF2_332777
3347,YDR479C_PEX29_1415502,False,1,1.0,0.485,YBR240C_THI2_701629
3348,YDR479C_PEX29_1416782,False,1,2.0,0.48200000000000004,YGR019W_UGA1_525831
3349,YDR480W_DIG2_1417606,False,1,3.0,0.508,YGL008C_PMA1_480408
3350,YDR480W_DIG2_1417772,False,1,4.0,0.502,YDR480W_DIG2_1417606
3351,YDR480W_DIG2_1418300,False,1,0.0,0.493,iYJL177W_91664
3352,YDR481C_PHO8_1419781,False,1,1.0,0.47700000000000004,YPL233W_NSL1_106341
3353,YDR481C_PHO8_1420162,False,1,2.0,0.491,YHL008C_YHL008C_92934
3354,iYDR481C_1420338,False,1,3.0,0.541,YDR482C_CWC21_1420487
3355,YDR482C_CWC21_1420487,False,1,4.0,0.541,iYDR481C_1420338
3356,YDR483W_KRE2_1421248,False,1,0.0,0.48700000000000004,YNL291C_MID1_85181
3357,YDR483W_KRE2_1421591,False,1,1.0,0.489,YAL027W_YAL027W_94841
3358,YDR484W_VPS52_1423762,False,0,3.0,0.5,YAL054C_ACS1_43271
3359,iYDR484W_1424656,False,0,4.0,0.501,iYER080W_321875
3360,YDR485C_VPS72_1425730,False,1,2.0,0.495,YGR193C_PDX1_885528
3361,YDR485C_VPS72_1426079,False,1,3.0,0.491,YHR074W_QNS1_246727
3362,YDR486C_VPS60_1427463,False,1,4.0,0.48100000000000004,YFR046C_CNN1_243457
3363,YDR486C_VPS60_1428007,False,1,0.0,0.49200000000000005,YER056C-A_RPL34A_270005
3364,YDR487C_RIB3_1428532,False,1,1.0,0.501,YPR186C_PZF1_910751
3365,YDR487C_RIB3_1428745,False,1,2.0,0.485,YIL066C_RNR3_238492
3366,YDR488C_PAC11_1429242,False,0,0.0,0.47,YDR488C_PAC11_1430042
3367,YDR488C_PAC11_1430042,False,1,3.0,0.575,YDR488C_PAC11_1430177
3368,YDR488C_PAC11_1430177,False,1,4.0,0.575,YDR488C_PAC11_1430042
3369,YDR488C_PAC11_1430590,False,1,0.0,0.52,iYDR488C_1430748
3370,iYDR488C_1430748,False,1,1.0,0.52,YDR488C_PAC11_1430590
3371,YDR489W_SLD5_1431200,False,1,2.0,0.546,YDR489W_SLD5_1431347
3372,YDR489W_SLD5_1431347,False,1,3.0,0.546,YDR489W_SLD5_1431200
3373,YDR490C_PKH1_1432752,False,1,4.0,0.493,YLR237W_THI7_612601
3374,YDR490C_PKH1_1433176,False,1,0.0,0.495,YMR049C_ERB1_370145
3375,YDR490C_PKH1_1433530,False,1,1.0,0.495,YDR490C_PKH1_1433699
3376,YDR490C_PKH1_1433699,False,1,2.0,0.495,YDR490C_PKH1_1433530
3377,YDR490C_PKH1_1434130,False,1,3.0,0.479,iYNL335W_12079
3378,iYDR490C_1434475,False,0,1.0,0.493,YIL018W_RPL2B_316860
3379,iYDR490C_1434698,False,0,2.0,0.485,YPR011C_YPR011C_583558
3380,YDR492W_YDR492W_1435166,False,1,4.0,0.486,YPL206C_YPL206C_163396
3381,YDR493W_FMP36_1436314,False,1,0.0,0.49,YHR071W_PCL5_237093
3382,YDR493W_FMP36_1436498,False,1,1.0,0.498,YNR008W_LRO1_640570
3383,YDR494W_RSM28_1436930,False,1,2.0,0.491,YGL111W_NSA1_300012
3384,YDR494W_RSM28_1437229,False,1,3.0,0.484,YIR025W_MND2_403873
3385,YDR495C_VPS3_1439050,False,0,3.0,0.503,YIR024C_YIR024C_403037
3386,iYDR495C_1441285,False,0,4.0,0.495,YML103C_NUP188_64264
3387,YDR496C_PUF6_1441843,False,0,0.0,0.493,isnR50_259756
3388,iYDR496C_1443546,False,0,1.0,0.493,iYER090W_339768
3389,YDR498C_SEC20_1446472,False,1,4.0,0.5,itS(GCU)O_274805
3390,iYDR498C_1446993,False,1,0.0,0.496,YPR117W_YPR117W_761085
3391,YDR499W_LCD1_1447916,False,1,1.0,0.49,YOL069W_NUF2_199950
3392,YDR499W_LCD1_1448818,False,0,2.0,0.507,YER157W_COG3_486457
3393,YDR499W_LCD1_1449824,False,0,3.0,0.502,YDR265W_PEX10_998998
3394,iYDR499W_1450147,False,0,4.0,0.498,YGR214W_RPS0A_921013
3395,YDR500C_RPL37B_1450434,False,0,0.0,0.495,iYEL054C_53828
3396,YDR500C_RPL37B_1450684,False,0,1.0,0.5,YPL128C_TBF1_306820
3397,iYDR500C_1450902,False,0,2.0,0.5379999999999999,iYDR500C_1451052
3398,iYDR500C_1451052,False,0,3.0,0.5379999999999999,iYDR500C_1450902
3399,iYDR500C_1451259,False,0,4.0,0.49,iYKL045W_355060
3400,YDR501W_PLM2_1452719,False,1,2.0,0.48700000000000004,iYLR276C_697039
3401,iYDR501W_1453182,False,0,0.0,0.512,YMR308C_PSE1_888950
3402,iYDR502C_1454745,False,0,1.0,0.5,iYBL001C_238484
3403,YDR503C_LPP1_1455236,False,1,3.0,0.504,iYDR011W_470445
3404,iYDR503C_1456232,False,0,2.0,0.618,YDR504C_SPG3_1456350
3405,YDR504C_SPG3_1456350,False,0,3.0,0.618,iYDR503C_1456232
3406,YDR504C_SPG3_1456616,False,0,4.0,0.504,YKR016W_FMP13_470153
3407,YDR505C_PSP1_1456805,False,0,0.0,0.5670000000000001,iYDR504C_1456943
3408,iYDR504C_1456943,False,0,1.0,0.5670000000000001,YDR505C_PSP1_1456805
3409,iYDR504C_1457119,False,0,2.0,0.51,YER008C_SEC3_169187
3410,iYDR504C_1458459,False,1,4.0,0.491,iYFRCdelta9_192684
3411,iYDR504C_1458946,False,1,0.0,0.5,YHR209W_YHR209W_520021
3412,iYDR504C_1459584,False,0,3.0,0.489,YNL291C_MID1_85645
3413,YDR506C_YDR506C_1459799,False,1,1.0,0.488,YPL084W_BRO1_394396
3414,YDR506C_YDR506C_1460406,False,1,2.0,0.49700000000000005,YML041C_VPS71_195584
3415,iYDR506C_1461623,False,0,4.0,0.49700000000000005,YCR099C_YCR099C_300963
3416,itL(CAA)D_1461915,False,0,0.0,0.503,itE(CUC)D_1017688
3417,itL(CAA)D_1462192,False,0,1.0,0.5,iYDL206W_92549
3418,YDR507C_GIN4_1462501,False,0,2.0,0.491,YLR054C_OSW2_249396
3419,iYDR507C_1466344,False,0,3.0,0.498,iYBR067C_373727
3420,YDR508C_GNP1_1468362,False,0,4.0,0.498,iYLR337C_805511
3421,iYDR508C_1468538,False,0,0.0,0.486,iYOR192C_702408
3422,iYDR508C_1468729,False,0,1.0,0.478,itY(GUA)O_288289
3423,iYDR508C_1469018,False,0,2.0,0.47700000000000004,YML005W_TRM12_260229
3424,iYDR508C_1469328,False,0,3.0,0.486,iYCRCdelta6_125573
3425,iYDR510W_1469763,False,1,3.0,0.47600000000000003,iYKR099W_637985
3426,YDR511W_ACN9_1470258,False,1,4.0,0.5379999999999999,iYDR511W_1470408
3427,iYDR511W_1470408,False,1,0.0,0.5379999999999999,YDR511W_ACN9_1470258
3428,YDR512C_EMI1_1470665,False,1,1.0,0.484,YDR512C_EMI1_1470839
3429,YDR512C_EMI1_1470839,False,1,2.0,0.501,YOR153W_PDR5_621589
3430,iYDR512C_1471064,False,1,3.0,0.488,YHR155W_YHR155W_407859
3431,YDR514C_YDR514C_1472761,False,1,4.0,0.486,YMR111C_YMR111C_492758
3432,YDR515W_SLF1_1473558,False,1,0.0,0.496,YDR515W_SLF1_1474248
3433,YDR515W_SLF1_1474248,False,0,4.0,0.5,iYGL262W_5954
3434,iYDR515W_1474713,False,0,0.0,0.524,YPL070W_MUK1_421725
3435,YDR516C_EMI2_1475332,False,1,1.0,0.494,YPL145C_KES1_279551
3436,YDR516C_EMI2_1475590,False,1,2.0,0.493,YGL208W_SIP2_97981
3437,YDR516C_EMI2_1475996,False,1,3.0,0.485,YJL171C_YJL171C_100096
3438,YDR516C_EMI2_1476174,False,1,4.0,0.488,YBR185C_MBA1_599458
3439,iYDR516C_1476476,False,1,0.0,0.485,YDR500C_RPL37B_1450684
3440,iYDR516C_1477125,False,1,1.0,0.475,YGR083C_GCD2_646307
3441,YDR517W_GRH1_1477342,False,1,2.0,0.486,YOR284W_HUA2_848731
3442,YDR517W_GRH1_1477601,False,1,3.0,0.491,YKR097W_PCK1_631031
3443,YDR520C_YDR520C_1481699,False,0,1.0,0.486,iYBR085W_417647
3444,YDR520C_YDR520C_1482079,False,0,2.0,0.502,iYDR532C_1501113
3445,YDR522C_SPS2_1484025,False,1,4.0,0.695,YDR522C_SPS2_1484115
3446,YDR522C_SPS2_1484115,False,1,0.0,0.695,YDR522C_SPS2_1484025
3447,YDR522C_SPS2_1484725,False,0,3.0,0.502,iYKL075C_294193
3448,YDR522C_SPS2_1485012,False,0,4.0,0.49700000000000005,iYDR033W_509334
3449,iYDR522C_1485513,False,0,0.0,0.508,iYLR083C_296317
3450,YDR523C_SPS1_1486873,False,0,1.0,0.507,itM(CAU)J2_422990
3451,iYDR523C_1487095,False,0,2.0,0.504,iYDR523C_1487260
3452,iYDR523C_1487260,False,0,3.0,0.504,iYDR523C_1487095
3453,YDR524C_AGE1_1487577,False,0,4.0,0.502,YDL148C_NOP14_189168
3454,YDR524C_AGE1_1488596,False,1,1.0,0.486,YPR184W_GDB1_905176
3455,iYDR524C_1489273,False,0,0.0,0.514,YIL159W_BNR1_44582
3456,iYDR524W-A_1489541,False,0,1.0,0.493,iYJR150C_711980
3457,iYDR524C-B_1489838,False,0,2.0,0.48100000000000004,iYAL055W_42713
3458,iYDR524C-B_1490061,False,0,3.0,0.467,YKL154W_SRP102_161613
3459,iYDR524C-B_1490287,False,0,4.0,0.47100000000000003,iYDR221W_909561
3460,iYDR524C-B_1490520,False,0,0.0,0.484,YAR019C_CDC15_174816
3461,iYDR525W-A_1490804,False,0,1.0,0.48200000000000004,YLR459W_CDC91_1058245
3462,YDR527W_RBA50_1491470,False,1,2.0,0.48100000000000004,iYKL154W_162356
3463,iRUF1_1494238,False,0,2.0,0.49,YCR106W_RDS1_312704
3464,iYDR528W_1496022,False,0,3.0,0.506,iYDL056W_355419
3465,YDR529C_QCR7_1496446,False,1,3.0,0.496,iYGRWdelta19_702528
3466,YDR530C_APA2_1497353,False,1,4.0,0.629,YDR530C_APA2_1497467
3467,YDR530C_APA2_1497467,False,1,0.0,0.629,YDR530C_APA2_1497353
3468,iYDR530C_1497766,False,1,1.0,0.511,iYIR006C_369957
3469,YDR531W_YDR531W_1498652,False,1,2.0,0.493,YFL008W_SMC1_121955
3470,YDR532C_YDR532C_1499385,False,0,4.0,0.509,YEL061C_CIN8_37671
3471,YDR532C_YDR532C_1500475,False,1,3.0,0.534,iYDR532C_1500627
3472,iYDR532C_1500627,False,1,4.0,0.534,YDR532C_YDR532C_1500475
3473,iYDR532C_1500926,False,1,0.0,0.498,YPR046W_MCM16_657159
3474,iYDR532C_1501113,False,1,1.0,0.506,YEL022W_GEA2_114169
3475,iYDR532C_1501310,False,1,2.0,0.5,YDL019C_OSH2_421289
3476,iYDR533C_1502537,False,0,0.0,0.48700000000000004,YAR019C_CDC15_174816
3477,iYDR533C_1502767,False,0,1.0,0.493,iYPRWtau4_933670
3478,iYDR533C_1503042,False,0,2.0,0.498,YDL180W_YDL180W_136460
3479,YDR534C_FIT1_1503375,False,1,3.0,0.489,iYPL090C_378617
3480,YDR534C_FIT1_1503736,False,1,4.0,0.502,YDL161W_ENT1_168053
3481,YDR534C_FIT1_1504033,False,1,0.0,0.534,YOR383C_FIT3_1060600
3482,YDR534C_FIT1_1504697,False,1,1.0,0.652,YOR383C_FIT3_1060866
3483,iYDR534C_1505776,False,0,3.0,0.5,YJL204C_RCY1_51367
3484,iYDR534C_1507475,False,0,4.0,0.47600000000000003,iYNR069C_764762
3485,YDR536W_STL1_1508353,False,1,2.0,0.483,iYBR092C_429322
3486,YDR536W_STL1_1509482,False,1,3.0,0.484,iYBR216C_657728
3487,iYDR536W_1510363,False,1,4.0,0.493,iYIL040W_278330
3488,YDR538W_PAD1_1511003,False,1,0.0,0.496,iYPR101W_731038
3489,YDR539W_YDR539W_1512195,False,1,1.0,0.494,YGL233W_SEC15_60514
3490,YDR539W_YDR539W_1512516,False,1,2.0,0.48200000000000004,iYNL304W_61578
3491,iYDR539W_1513752,False,0,0.0,0.498,itD(GUC)G2_545083
3492,iYDR539W_1514054,False,0,1.0,0.517,iYLR403W_928193
3493,iYDR539W_1516983,False,0,2.0,0.498,iYCR053W_218216
3494,iYDRWdelta31_1519127,False,0,3.0,0.501,YGL173C_KEM1_178848
3495,YDR541C_YDR541C_1520208,False,1,3.0,0.493,YPR178W_PRP4_892414
3496,YDR541C_YDR541C_1520478,False,1,4.0,0.493,YFR019W_FAB1_187680
3497,iYDR542W_1525291,False,0,4.0,0.534,iYER188C-A_570288
3498,iYEL076C_5096,False,1,0.0,0.48,YJL136C_RPS21B_156572
3499,YEL073C_YEL073C_7242,False,1,1.0,0.49700000000000005,YML059C_YML059C_153297
3500,iYEL073C_9717,False,1,2.0,0.555,iYEL073C_9860
3501,iYEL073C_9860,False,1,3.0,0.555,iYEL073C_9717
3502,iYEL073C_10988,False,1,4.0,0.489,iYCL001W_112501
3503,iYEL073C_11250,False,1,0.0,0.499,YDR179W-A_YDR179W-A_820633
3504,iYEL073C_12606,False,1,1.0,0.49700000000000005,YLR176C_RFX1_508320
3505,iYEL072W_14417,False,0,0.0,0.506,YPL022W_RAD1_509914
3506,iYEL072W_14638,False,0,1.0,0.499,iYKL209C_46618
3507,iYEL072W_14912,False,0,2.0,0.527,iYEL072W_15067
3508,iYEL072W_15067,False,0,3.0,0.527,iYEL072W_14912
3509,YEL071W_DLD3_16429,False,1,2.0,0.489,YLR142W_PUT1_425766
3510,iYEL071W_17917,False,0,4.0,0.515,iYDLWtau1_437540
3511,iYEL071W_18126,False,0,0.0,0.508,YLL007C_YLL007C_134493
3512,iYEL071W_18839,False,0,1.0,0.484,YBL106C_SRO77_10960
3513,iYEL069C_23702,False,0,2.0,0.489,YPL236C_YPL236C_101970
3514,iYEL069C_24152,False,1,3.0,0.489,iYGR023W_531551
3515,iYEL069C_25081,False,1,4.0,0.504,YKL196C_YKT6_75331
3516,iYEL069C_25801,False,1,0.0,0.509,iYFLWtau1_144985
3517,iYEL069C_26068,False,1,1.0,0.493,YBL098W_BNA4_40168
3518,iYEL069C_26339,False,1,2.0,0.603,iYEL069C_26463
3519,iYEL069C_26463,False,1,3.0,0.603,iYEL069C_26339
3520,YEL066W_HPA3_26868,False,1,4.0,0.546,YEL066W_HPA3_27015
3521,YEL066W_HPA3_27015,False,1,0.0,0.546,YEL066W_HPA3_26868
3522,iYEL066W_27574,False,1,1.0,0.486,iYGL075C_368154
3523,YEL065W_SIT1_27900,False,1,2.0,0.488,YLR117C_CLF1_384019
3524,YEL065W_SIT1_28781,False,1,3.0,0.48700000000000004,YLR078C_BOS1_286333
3525,YEL065W_SIT1_29017,False,1,4.0,0.489,itE(UUC)G1_328667
3526,iYEL065W_29568,False,0,3.0,0.493,YDR427W_RPN9_1322791
3527,iYEL063C_33843,False,0,4.0,0.489,iYOR340C_960454
3528,iYEL063C_34113,False,0,0.0,0.511,iYGL180W_163069
3529,YEL062W_NPR2_35967,False,0,1.0,0.49200000000000005,YOR337W_TEA1_956049
3530,iYEL062W_36320,False,0,2.0,0.501,YKL205W_LOS1_51557
3531,YEL061C_CIN8_36604,False,0,3.0,0.498,iYML123C_26617
3532,YEL061C_CIN8_36907,False,0,4.0,0.505,iYKL138C_185697
3533,YEL061C_CIN8_37244,False,0,0.0,0.501,YEL061C_CIN8_37671
3534,YEL061C_CIN8_37671,False,0,1.0,0.521,YAL047C_SPC72_55136
3535,YEL061C_CIN8_37963,False,0,2.0,0.502,iYNL111C_417686
3536,iYEL061C_39914,False,0,3.0,0.496,iYIL076W_217628
3537,iYEL060C_42190,False,0,4.0,0.473,itI(UAU)L_605488
3538,iYEL059C-A_42923,False,1,0.0,0.484,iYEL059C-A_43097
3539,iYEL059C-A_43097,False,1,1.0,0.489,YLR094C_GIS3_328998
3540,YEL058W_PCM1_43358,False,1,2.0,0.504,YLR324W_PEX30_779266
3541,YEL058W_PCM1_43619,False,1,3.0,0.489,YGR087C_PDC6_652706
3542,YEL058W_PCM1_43845,False,1,4.0,0.48200000000000004,YLR033W_RSC58_209273
3543,YEL058W_PCM1_44120,False,1,0.0,0.48100000000000004,iYGR142W_773722
3544,YEL057C_YEL057C_45372,False,1,1.0,0.495,iYHRCdelta12_465336
3545,iYEL057C_46898,False,1,2.0,0.505,YBR227C_MCX1_674513
3546,iYEL056W_48438,False,0,0.0,0.49700000000000005,iYDR419W_1305309
3547,YEL055C_POL5_49702,False,0,1.0,0.519,iYDRCdelta2_513638
3548,YEL055C_POL5_50158,False,0,2.0,0.507,iYKL006C-A_430976
3549,iYEL055C_51844,False,0,3.0,0.49200000000000005,iYJL155C_130917
3550,iYEL055C_52138,False,0,4.0,0.491,YOL076W_MDM20_187194
3551,iYEL055C_52361,False,0,0.0,0.506,iYPR020W_600478
3552,iYEL055C_52541,False,0,1.0,0.506,YHR196W_UTP9_493107
3553,iYEL054C_53311,False,0,2.0,0.495,iYEL054C_53480
3554,iYEL054C_53480,False,0,3.0,0.495,iYEL054C_53311
3555,iYEL054C_53828,False,0,4.0,0.5,iYLR435W_1007298
3556,YEL053C_MAK10_54377,False,0,0.0,0.505,YGR098C_ESP1_684908
3557,YEL053C_MAK10_55803,False,1,3.0,0.491,YMR218C_TRS130_706463
3558,iYEL053C_56109,False,1,4.0,0.499,YPR115W_YPR115W_755571
3559,YEL052W_AFG1_56725,False,1,0.0,0.48700000000000004,YPR022C_YPR022C_606875
3560,YEL052W_AFG1_56944,False,1,1.0,0.48200000000000004,iYHL033C_36055
3561,YEL052W_AFG1_57897,False,1,2.0,0.478,YBL015W_ACH1_194611
3562,iYEL052W_58122,False,1,3.0,0.49200000000000005,YJR143C_PMT4_700349
3563,YEL051W_VMA8_58470,False,1,4.0,0.494,YER132C_PMD1_428523
3564,YEL051W_VMA8_58706,False,1,0.0,0.49200000000000005,YDR141C_DOP1_739368
3565,iYEL051W_59213,False,0,1.0,0.501,iYEL022W_115806
3566,iYEL051W_59392,False,0,2.0,0.496,iYEL050C_61285
3567,iYEL051W_59572,False,0,3.0,0.483,YOR058C_ASE1_434979
3568,iYEL050C_60858,False,1,1.0,0.494,iYFLWtau1_144985
3569,iYEL050C_61285,False,0,4.0,0.555,isnR67_61428
3570,isnR67_61428,False,0,0.0,0.555,iYEL050C_61285
3571,isnR67_61625,False,0,1.0,0.504,itA(AGC)F_205436
3572,isnR53_61844,False,0,2.0,0.496,iYPL060W_435833
3573,itG(GCC)E_62022,False,0,3.0,0.5589999999999999,itS(AGA)D2_981045
3574,iYELWdelta1_62757,False,0,4.0,0.601,iYPRWdelta12_560814
3575,iYEL048C_65366,False,1,2.0,0.479,iYPR189W_917020
