AC,priority,label-val,between_connectivity,cluster
P00359,False,2,0,1.0
Q61166,False,2,0,1.0
B2RX88,False,2,0,2.0
Q86XT4,False,2,0,3.0
Q09312,False,2,0,4.0
Q96JB8,False,2,0,0.0
Q8BUR9,False,2,0,3.0
O23512,False,2,0,2.0
Q8IYB7,False,2,0,2.0
Q8CFW7,False,2,0,0.0
O75663,False,2,0,1.0
Q96LR2,False,2,0,2.0
G5EC24,False,2,0,0.0
P12844,False,2,0,0.0
Q9FIK0,False,2,0,3.0
Q10447,False,2,0,0.0
P00958,False,2,0,3.0
Q9BSL1,False,2,0,1.0
Q9JI78,False,2,0,2.0
Q12265,False,2,0,3.0
Q9D0P7,False,2,0,2.0
P42286,False,2,0,4.0
O14306,False,2,0,0.0
Q9UKF7,False,2,0,1.0
P38892,False,2,0,0.0
Q9XXU9,False,2,0,1.0
Q8IWV7,False,2,0,3.0
Q7TQM5,False,2,0,3.0
Q9FUH9,False,2,0,2.0
Q05791,False,2,0,4.0
Q6DUB4,False,2,0,1.0
P57796,False,2,0,2.0
Q8K288,False,2,0,4.0
Q5SVD0,False,2,0,0.0
P02994,False,2,0,3.0
O60085,False,2,0,3.0
O22975,False,2,0,2.0
O60086,False,2,0,0.0
Q14152,False,2,0,0.0
Q9LDN0,False,2,0,4.0
Q1K9C2,False,2,0,3.0
Q9SQ68,False,2,0,2.0
Q9SQ69,False,2,0,2.0
A7E2U8,False,2,0,4.0
Q692V3,False,2,0,2.0
Q692V3-2,False,2,0,2.0
Q692V3-4,False,2,0,2.0
P36022,False,2,0,2.0
Q9SQ67,False,2,0,2.0
Q9D291,False,2,0,4.0
P07347,False,2,0,0.0
Q8VED2,False,2,0,1.0
Q6W2J0,False,2,0,2.0
P80405,False,2,0,4.0
Q03690,False,2,0,0.0
Q9UPY8,False,2,0,1.0
P42843,False,2,0,3.0
Q5GIS3,False,2,0,0.0
P05982,False,2,0,1.0
Q9UPY3,False,2,0,3.0
O74407,False,2,0,2.0
Q9BKZ9,False,2,0,4.0
P36154,False,2,0,0.0
P33309,False,2,0,2.0
Q5VSL9,False,2,0,1.0
Q9UDY6,False,2,0,3.0
Q9VHP0,False,2,0,0.0
Q12000,False,2,0,2.0
Q12125,False,2,0,4.0
Q9ULQ0,False,2,0,1.0
P36086,False,2,0,0.0
Q7M3S9,False,2,0,3.0
Q9NWZ3,False,2,0,0.0
O59667,False,2,0,3.0
Q8LAH7,False,2,0,0.0
Q9D5J6,False,2,0,4.0
P50109,False,2,0,0.0
Q9VUX2,False,2,0,0.0
Q03002,False,2,0,3.0
Q06523,False,2,0,1.0
P25040,False,2,0,2.0
O74452,False,2,0,4.0
Q04925,False,2,0,0.0
P49638,False,2,0,1.0
P38063,False,2,0,3.0
Q42403,False,2,0,0.0
Q54I79,False,2,0,2.0
Q9R1S0,False,2,0,1.0
Q9P0W8,False,2,0,2.0
Q95XR4,False,2,0,4.0
Q96K76,False,2,0,1.0
Q9HDW6,False,2,0,1.0
Q06146,False,2,0,2.0
P34402,False,2,0,4.0
P34370,False,2,0,3.0
Q9U1M8,False,2,0,4.0
F4HPR5,False,2,0,0.0
P47089,False,2,0,1.0
Q9SMT7,False,2,0,2.0
O13839,False,2,0,2.0
O74534,False,2,0,2.0
P30305,False,2,0,4.0
Q9LTR9,False,2,0,4.0
P40516,False,2,0,0.0
P39939,False,2,0,1.0
P48524,False,2,0,0.0
Q12676,False,2,0,4.0
Q6DGF4,False,2,0,2.0
Q9UBG3,False,2,0,1.0
A9QM73,False,2,0,2.0
P38339,False,2,0,0.0
P57752,False,2,0,1.0
Q19420,False,2,0,0.0
P56628,False,2,0,2.0
P47177,False,2,0,1.0
P47176,False,2,0,1.0
Q15051,False,2,0,2.0
Q9XEX2,False,2,0,4.0
Q9Z0E1,False,2,0,4.0
Q9UQW6,False,2,0,3.0
O14455,False,2,0,3.0
Q9BU02,False,2,0,0.0
Q9USW1,False,2,0,1.0
Q06333,False,2,0,2.0
Q8BIL5,False,2,0,3.0
P53169,False,2,0,2.0
Q9C110,False,2,0,4.0
Q8BG18,False,2,0,4.0
O14185,False,2,0,3.0
O14183,False,2,0,1.0
Q1PFB9,False,2,0,0.0
Q0WPU1,False,2,0,0.0
Q5VST9-3,False,2,0,0.0
P57113,False,2,0,2.0
P62932,False,2,0,0.0
P69301,False,2,0,0.0
O18388,False,2,0,4.0
Q9SRV1,False,2,0,2.0
Q10411,False,2,0,1.0
Q9H0W5,False,2,0,0.0
Q12494,False,2,0,2.0
Q9P2K6,False,2,0,3.0
Q38900,False,2,0,0.0
O13865,False,2,0,4.0
Q05948,False,2,0,0.0
F4JWB3,False,2,0,4.0
O13648,False,2,0,1.0
R4ZGN4,False,2,0,3.0
P35207,False,2,0,0.0
Q76G19,False,2,0,0.0
O14077,False,2,0,3.0
Q08257,False,2,0,4.0
Q9SA73,False,2,0,3.0
Q4VAA2,False,2,0,1.0
Q02833,False,2,0,2.0
P32644,False,2,0,0.0
Q8K4P8,False,2,0,3.0
Q8IYA6,False,2,0,3.0
Q9D0C1,False,2,0,3.0
F4JTP5,False,2,0,0.0
Q9NPP4,False,2,0,0.0
Q78JE5,False,2,0,3.0
P51161-2,False,2,0,1.0
Q8N392,False,2,0,1.0
Q12271,False,2,0,3.0
Q96PC2,False,2,0,0.0
Q12276,False,2,0,2.0
A8ICS9,False,2,0,4.0
O43048,False,2,0,3.0
O95819,False,2,0,1.0
Q71A39,False,2,0,0.0
Q8S3U9,False,2,0,1.0
Q8T2I8,False,2,0,0.0
O94724,False,2,0,2.0
O96033,False,2,0,4.0
Q07799,False,2,0,0.0
Q523C3,False,2,0,1.0
Q9Y7U7,False,2,0,3.0
Q9Y7U6,False,2,0,4.0
Q9WVS4,False,2,0,3.0
Q20347,False,2,0,3.0
Q6ZMR3,False,2,0,2.0
Q02733,False,2,0,1.0
Q9SQ70,False,2,0,2.0
P40031,False,2,0,4.0
Q9HCH0,False,2,0,3.0
Q8VHK2,False,2,0,0.0
Q9H4B7,False,2,0,2.0
Q2QYF3,False,2,0,3.0
Q96G61,False,2,0,1.0
Q12108,False,2,0,2.0
Q9Z1B2,False,2,0,4.0
Q9Y825,False,2,0,2.0
Q9NZQ9,False,2,0,4.0
Q9CQS7,False,2,0,0.0
O60343,False,2,0,0.0
Q9XUC2,False,2,0,1.0
P36167,False,2,0,2.0
Q91V36,False,2,0,4.0
P81299,False,2,0,1.0
Q9USH9,False,2,0,3.0
Q21341,False,2,0,0.0
Q12017,False,2,0,4.0
Q9ULP0,False,2,0,1.0
P37012,False,2,0,3.0
Q9ULP9,False,2,0,3.0
P80210,False,2,0,2.0
Q9UUD0,False,2,0,2.0
O74985,False,2,0,2.0
P15442,False,2,0,3.0
P0CT04,False,2,0,4.0
Q02326,False,2,0,2.0
O48791,False,2,0,4.0
Q8MQJ9,False,2,0,3.0
Q12701,False,2,0,0.0
Q9HDT8,False,2,0,3.0
A2ZDX9,False,2,0,1.0
Q8WXB1,False,2,0,3.0
Q9H6D7,False,2,0,2.0
Q4AC94,False,2,0,0.0
Q5RJL0,False,2,0,1.0
P69300,False,2,0,0.0
Q9LX12,False,2,0,4.0
P32461,False,2,0,4.0
Q60760,False,2,0,0.0
Q8C0L9,False,2,0,1.0
O74526,False,2,0,2.0
O74521,False,2,0,4.0
Q9P6R4,False,2,0,0.0
Q6AYD6,False,2,0,0.0
O42906,False,2,0,1.0
Q2L4W6,False,2,0,1.0
P17156,False,2,0,2.0
Q2M3C7,False,2,0,0.0
O94413,False,2,0,3.0
Q23500,False,2,0,2.0
Q03017,False,2,0,2.0
P53090,False,2,0,3.0
P0C090,False,2,0,3.0
P38348,False,2,0,4.0
Q3UIZ8,False,2,0,2.0
P38340,False,2,0,0.0
P38344,False,2,0,0.0
Q5U1Z0,False,2,0,1.0
Q9BZR8,False,2,0,2.0
Q9VF87,False,2,0,0.0
P31688,False,2,0,4.0
Q6ZU15,False,2,0,4.0
P47181,False,2,0,1.0
A1ZA47,False,2,0,0.0
O94307,False,2,0,2.0
Q99PT1,False,2,0,4.0
Q9BDB7,False,2,0,4.0
Q03786,False,2,0,1.0
Q03785,False,2,0,3.0
Q03780,False,2,0,2.0
D4P3R7,False,2,0,0.0
Q9UST9,False,2,0,4.0
Q8NJU8,False,2,0,3.0
P53137,False,2,0,0.0
Q383A1,False,2,0,1.0
O18734,False,2,0,2.0
Q19286,False,2,0,4.0
Q8TFG6,False,2,0,0.0
O13822,False,2,0,4.0
Q9DAN6,False,2,0,3.0
Q229Z6,False,2,0,0.0
Q05D44,False,2,0,3.0
Q91VJ2,False,2,0,0.0
Q8VZ59,False,2,0,1.0
O95848,False,2,0,2.0
Q09933,False,2,0,4.0
O94246,False,2,0,0.0
Q1MX18,False,2,0,1.0
O44406,False,2,0,1.0
P02407,False,2,0,2.0
P02400,False,2,0,1.0
P24386,False,2,0,3.0
Q01657,False,2,0,4.0
Q924T7,False,2,0,0.0
O44408,False,2,0,3.0
Q9H4H8,False,2,0,1.0
P53808,False,2,0,4.0
Q6B8I1,False,2,0,0.0
Q8SWR8,False,2,0,3.0
Q55FT4,False,2,0,3.0
Q99666,False,2,0,0.0
Q9ULE6,False,2,0,0.0
Q9FGX1,False,2,0,3.0
O23826,False,2,0,4.0
G5EEM5,False,2,0,2.0
I6WU39,False,2,0,1.0
Q1MTQ1,False,2,0,1.0
Q8MKF1,False,2,0,0.0
P28708,False,2,0,2.0
Q8SY41,False,2,0,4.0
Q8WUY3,False,2,0,0.0
O08582,False,2,0,1.0
Q96PF2,False,2,0,3.0
Q10092,False,2,0,3.0
Q13042,False,2,0,1.0
Q9M811,False,2,0,4.0
P41805,False,2,0,2.0
Q9UTI7,False,2,0,4.0
P23258,False,2,0,2.0
P50094,False,2,0,4.0
P22674,False,2,0,0.0
B7ZFT1,False,2,0,3.0
U4PR86,False,2,0,3.0
Q9NKV0,False,2,0,0.0
Q9SYD8,False,2,0,4.0
Q9TU03,False,2,0,4.0
Q12245,False,2,0,1.0
Q9GZZ1,False,2,0,1.0
Q27884,False,2,0,3.0
Q54Q99,False,2,0,4.0
Q8TC44,False,2,0,0.0
Q9H9G7,False,2,0,3.0
P25704,False,2,0,4.0
P42932,False,2,0,1.0
O96007,False,2,0,2.0
O22133,False,2,0,1.0
P05619,False,2,0,2.0
F4HWY6,False,2,0,0.0
Q9Y7R1,False,2,0,0.0
Q9UPQ3,False,2,0,1.0
Q9LDL7,False,2,0,3.0
Q54IH8,False,2,0,3.0
Q2KHM9,False,2,0,2.0
Q9UUJ3,False,2,0,4.0
Q06817,False,2,0,2.0
Q9P940,False,2,0,0.0
P0CX40,False,2,0,2.0
P0CE95,False,2,0,0.0
Q8K1N4,False,2,0,4.0
Q16828,False,2,0,0.0
B7F8P5,False,2,0,4.0
O59675,False,2,0,2.0
Q10277,False,2,0,0.0
Q8TGA0,False,2,0,3.0
Q9HGM9,False,2,0,1.0
P40976,False,2,0,4.0
Q6QZQ4,False,2,0,0.0
O74428,False,2,0,1.0
Q9P7B0,False,2,0,2.0
Q9C5C0,False,2,0,3.0
Q53H96,False,2,0,4.0
Q08886,False,2,0,0.0
Q96A58,False,2,0,1.0
P25567,False,2,0,1.0
P54136,False,2,0,2.0
P36003,False,2,0,3.0
P36006,False,2,0,0.0
P36004,False,2,0,4.0
P34217,False,2,0,0.0
Q06836,False,2,0,0.0
Q5VWZ2-2,False,2,0,1.0
Q9BQ89,False,2,0,1.0
Q4JIM5,False,2,0,3.0
Q9N5L4,False,2,0,0.0
Q91903,False,2,0,1.0
Q8WXC3,False,2,0,2.0
Q7TMK6,False,2,0,3.0
P60841,False,2,0,4.0
Q9NVN3,False,2,0,3.0
Q9VYS4,False,2,0,1.0
Q804A5,False,2,0,4.0
P06730,False,2,0,4.0
P25157,False,2,0,3.0
Q9BRX8,False,2,0,4.0
Q9USX7,False,2,0,0.0
P38427,False,2,0,3.0
P38426,False,2,0,3.0
O42914,False,2,0,0.0
P59644,False,2,0,0.0
Q3Y452,False,2,0,3.0
B9VRJ2,False,2,0,2.0
P91124,False,2,0,1.0
Q68FE6,False,2,0,4.0
O00936,False,2,0,4.0
Q4J6C6,False,2,0,0.0
Q91637,False,2,0,1.0
Q21067,False,2,0,2.0
Q21065,False,2,0,4.0
Q20757,False,2,0,4.0
Q76N32,False,2,0,4.0
Q53GT1,False,2,0,0.0
O94334,False,2,0,1.0
Q6NYC8-4,False,2,0,3.0
Q49B96,False,2,0,1.0
Q9UJC3,False,2,0,3.0
C4P6S0,False,2,0,2.0
Q96IV0,False,2,0,2.0
Q3KNI6,False,2,0,4.0
Q9USU1,False,2,0,0.0
Q9YH12,False,2,0,4.0
P91276,False,2,0,4.0
Q9LVC6,False,2,0,0.0
Q9SE42,False,2,0,4.0
Q9FMB4,False,2,0,4.0
Q00647,False,2,0,0.0
P17555,False,2,0,2.0
O76003,False,2,0,3.0
P83299,False,2,0,1.0
P56288,False,2,0,0.0
Q9H4A3,False,2,0,0.0
Q80UG5,False,2,0,4.0
P04551,False,2,0,3.0
Q9P789,False,2,0,0.0
Q9P2M1,False,2,0,2.0
O15273,False,2,0,4.0
O43001,False,2,0,3.0
O96876,False,2,0,0.0
P00491,False,2,0,1.0
Q8TF40,False,2,0,3.0
Q09697,False,2,0,1.0
Q9NVR7,False,2,0,2.0
Q9NVR5,False,2,0,4.0
Q9CA40,False,2,0,0.0
Q04418,False,2,0,1.0
Q8NHV4,False,2,0,2.0
Q04412,False,2,0,4.0
Q54UC9,False,2,0,4.0
P00360,False,2,0,1.0
Q04093,False,2,0,0.0
Q84TC2,False,2,0,1.0
A9Q751,False,2,0,2.0
Q8GYB8,False,2,0,0.0
P00560,False,2,0,2.0
Q7TS74,False,2,0,3.0
Q99622,False,2,0,4.0
Q7TS73,False,2,0,0.0
Q23K29,False,2,0,0.0
O60187,False,2,0,2.0
F2Z461,False,2,0,3.0
P41831,False,2,0,3.0
P07281,False,2,0,1.0
P07280,False,2,0,1.0
Q94K80,False,2,0,3.0
O96013,False,2,0,2.0
Q18892,False,2,0,4.0
P41238,False,2,0,0.0
P91349,False,2,0,2.0
Q99247,False,2,0,4.0
Q62048,False,2,0,0.0
Q9UTC7,False,2,0,0.0
Q7L3B6,False,2,0,1.0
Q93V56,False,2,0,1.0
O61585,False,2,0,3.0
Q9FJX5,False,2,0,3.0
Q9Y7S2,False,2,0,3.0
Q9Y7S6,False,2,0,3.0
Q99395,False,2,0,2.0
Q9N5M6,False,2,0,4.0
Q8IIK4,False,2,0,1.0
Q812E0,False,2,0,3.0
Q3V016,False,2,0,4.0
Q9CWU5,False,2,0,0.0
Q76IC5,False,2,0,2.0
Q96G04,False,2,0,3.0
Q5XI32,False,2,0,4.0
O43402,False,2,0,2.0
Q9Z335,False,2,0,0.0
Q94BT9,False,2,0,0.0
Q16543,False,2,0,1.0
Q12387,False,2,0,0.0
Q12461,False,2,0,0.0
Q568P9,False,2,0,0.0
Q9HGL2,False,2,0,1.0
P26196,False,2,0,0.0
O74432,False,2,0,2.0
H6D7E6,False,2,0,2.0
O74436,False,2,0,0.0
P36102,False,2,0,2.0
Q9VCA8,False,2,0,3.0
P36105,False,2,0,4.0
O43314,False,2,0,1.0
P36117,False,2,0,3.0
Q9C030,False,2,0,3.0
A6NK89,False,2,0,4.0
P48163,False,2,0,2.0
A8J8F6,False,2,0,0.0
Q9XG54,False,2,0,0.0
Q9SYM5,False,2,0,1.0
Q9FV70,False,2,0,0.0
C6KT50,False,2,0,2.0
Q9UUF2,False,2,0,3.0
Q96MI9,False,2,0,2.0
Q9VWQ2,False,2,0,4.0
Q9UJP4,False,2,0,0.0
P85515,False,2,0,2.0
O74729,False,2,0,0.0
O42854,False,2,0,0.0
Q15814,False,2,0,3.0
P40363,False,2,0,0.0
Q9P0R6,False,2,0,4.0
A2AQ25,False,2,0,1.0
Q64282,False,2,0,4.0
Q9HDZ0,False,2,0,2.0
P0CX25,False,2,0,1.0
Q641A1,False,2,0,1.0
O70400,False,2,0,0.0
Q16613,False,2,0,4.0
Q16612,False,2,0,3.0
Q2QAV0,False,2,0,0.0
O94435,False,2,0,1.0
Q9P6P3,False,2,0,3.0
P30625,False,2,0,1.0
P25369,False,2,0,0.0
P40561,False,2,0,2.0
P40563,False,2,0,3.0
Q8LFL8,False,2,0,1.0
Q96WW1,False,2,0,0.0
Q8K4T4,False,2,0,0.0
Q8K4T4-2,False,2,0,0.0
P38167,False,2,0,4.0
Q9C0I1,False,2,0,0.0
P51668,False,2,0,1.0
Q920B0,False,2,0,1.0
Q5VCS6,False,2,0,2.0
P46614,False,2,0,4.0
Q8MUF9,False,2,0,4.0
P14127,False,2,0,2.0
Q08641,False,2,0,0.0
Q9U489,False,2,0,0.0
O94324,False,2,0,3.0
Q6PKG0,False,2,0,1.0
Q9USR0,False,2,0,1.0
Q10225,False,2,0,3.0
Q9DB60,False,2,0,2.0
O44518,False,2,0,0.0
Q7L5D6,False,2,0,2.0
P52565,False,2,0,4.0
Q36736,False,2,0,0.0
P09052,False,2,0,0.0
Q6GNL4,False,2,0,4.0
Q940S3,False,2,0,0.0
Q9BT25,False,2,0,1.0
O14319,False,2,0,2.0
O14317,False,2,0,1.0
Q6Q3H2,False,2,0,2.0
G3X982,False,2,0,3.0
Q960N3,False,2,0,4.0
Q9NTK1,False,2,0,0.0
P39016,False,2,0,1.0
Q9V3P0,False,2,0,1.0
Q922Y1,False,2,0,2.0
P32909,False,2,0,4.0
O13833,False,2,0,0.0
Q5ZR76,False,2,0,1.0
O13837,False,2,0,0.0
P49025,False,2,0,0.0
Q9CA51,False,2,0,1.0
Q04409,False,2,0,4.0
Q9C9C9,False,2,0,2.0
P23128,False,2,0,0.0
Q9P209,False,2,0,2.0
Q9GN62,False,2,0,4.0
Q9W590,False,2,0,3.0
Q9SHS8,False,2,0,3.0
Q09757,False,2,0,2.0
Q9ERC1,False,2,0,3.0
Q53GG5,False,2,0,0.0
P28273,False,2,0,0.0
Q9H7D7,False,2,0,3.0
O13944,False,2,0,2.0
Q8NEL9,False,2,0,2.0
O13943,False,2,0,0.0
Q18066,False,2,0,4.0
P0CF96,False,2,0,3.0
Q28283,False,2,0,3.0
Q2PQA9,False,2,0,4.0
Q96P47,False,2,0,1.0
Q9FKW8,False,2,0,3.0
P32614,False,2,0,3.0
Q6P9H5,False,2,0,4.0
P32589,False,2,0,2.0
Q8CIQ7,False,2,0,1.0
Q09773,False,2,0,0.0
Q9C8M3,False,2,0,4.0
O42845,False,2,0,1.0
Q94AA4,False,2,0,3.0
Q66KE8,False,2,0,2.0
Q9Y7P6,False,2,0,4.0
Q9WVP9,False,2,0,0.0
P48375,False,2,0,3.0
Q58EE9,False,2,0,1.0
Q9USV4,False,2,0,2.0
Q24311,False,2,0,3.0
O94630,False,2,0,2.0
Q9QZH7,False,2,0,1.0
Q3BBV0,False,2,0,0.0
Q9V3B4,False,2,0,1.0
Q9P6K4,False,2,0,2.0
Q6PRD7,False,2,0,4.0
Q5MPA9,False,2,0,2.0
Q8K1H1,False,2,0,1.0
Q9Z320,False,2,0,1.0
Q05468,False,2,0,3.0
Q08689,False,2,0,0.0
Q9VA38,False,2,0,3.0
Q9VU87,False,2,0,2.0
Q3UZZ6,False,2,0,0.0
P0CX36,False,2,0,1.0
P0CX34,False,2,0,0.0
P0CX35,False,2,0,1.0
P0CX33,False,2,0,0.0
P0CX30,False,2,0,4.0
P0CX39,False,2,0,2.0
Q12751,False,2,0,1.0
P62158,False,2,0,2.0
Q0CRX8,False,2,0,0.0
E9PT87,False,2,0,2.0
P14315-2,False,2,0,4.0
Q8K0T2,False,2,0,0.0
O43307,False,2,0,1.0
Q2LE78,False,2,0,2.0
Q9NUV9,False,2,0,4.0
O43303,False,2,0,2.0
Q6AXZ5,False,2,0,4.0
Q8T135,False,2,0,4.0
P97434,False,2,0,4.0
Q9GV41,False,2,0,2.0
F4IIU4,False,2,0,3.0
Q09HN1,False,2,0,2.0
Q96DG6,False,2,0,4.0
Q24145,False,2,0,0.0
P07259,False,2,0,3.0
Q9SKE2,False,2,0,3.0
Q9FV49,False,2,0,3.0
Q9UT96,False,2,0,1.0
Q9Y2I6,False,2,0,2.0
P63301,False,2,0,0.0
Q54HG2,False,2,0,4.0
Q2V2M9,False,2,0,3.0
Q2V2M9-4,False,2,0,3.0
O42844,False,2,0,2.0
O65902,False,2,0,2.0
Q9W1I9,False,2,0,0.0
Q54NW4,False,2,0,3.0
Q8STE5,False,2,0,1.0
P0CV94,False,2,0,2.0
P38620,False,2,0,3.0
P38623,False,2,0,2.0
P38990,False,2,0,2.0
P23403,False,2,0,0.0
P38627,False,2,0,1.0
Q96VB9,False,2,0,2.0
P38998,False,2,0,4.0
Q12756,False,2,0,4.0
Q9SUW2,False,2,0,0.0
Q8ND56,False,2,0,4.0
P0CW40,False,2,0,3.0
Q99943,False,3,0,1.0
Q8TED4,False,3,0,3.0
Q7X911,False,3,0,0.0
Q9DAV9,False,3,0,4.0
P40557,False,3,0,3.0
P40499,False,3,0,4.0
Q6QLL4,False,3,0,3.0
O94680,False,3,0,1.0
Q96JJ7,False,3,0,4.0
P18031,False,3,0,4.0
O94520,False,3,0,1.0
P35441,False,3,0,0.0
P38694,False,3,0,4.0
Q9D1Q6,False,3,0,4.0
Q99287,False,3,0,3.0
P38755,False,3,0,3.0
Q8R1W2,False,3,0,1.0
Q8TFH3,False,3,0,4.0
Q7TNK0,False,3,0,1.0
Q9NUD9,False,3,0,4.0
O14213,False,3,0,1.0
Q9FFS0,False,3,0,4.0
P05177,False,3,0,3.0
P38435,False,3,0,1.0
P38272,False,3,0,1.0
Q60GF7,False,3,0,0.0
Q9P7B3,False,3,0,4.0
Q8GXV5,False,3,0,1.0
Q06107,False,3,0,1.0
P49333,False,3,0,4.0
Q9LQP8,False,3,0,3.0
P38888,False,3,0,3.0
Q6A152,False,3,0,2.0
Q12372,False,3,0,1.0
Q9UBM7,False,3,0,3.0
Q08986,False,3,0,1.0
Q6P179,False,3,0,1.0
Q96LT4,False,3,0,4.0
Q12520,False,3,0,3.0
Q570B4,False,3,0,3.0
O42944,False,3,0,0.0
Q7M3I4,False,3,0,3.0
P38307,False,3,0,1.0
O14193,False,3,0,1.0
Q80WQ6,False,3,0,0.0
Q8BLF1,False,3,0,1.0
Q9GZR5,False,3,0,4.0
Q0WPQ2,False,3,0,4.0
Q9SXC9,False,3,0,3.0
O00767,False,3,0,0.0
Q9P7P0,False,3,0,1.0
P47026,False,3,0,1.0
Q5RJY4,False,3,0,1.0
Q9Y876,False,3,0,1.0
Q7XI45,False,3,0,1.0
P39719,False,3,0,0.0
O09101,False,3,0,1.0
Q9FMY1,False,3,0,1.0
Q10061,False,3,0,1.0
Q70UQ0,False,3,0,1.0
P53938,False,3,0,0.0
Q86SQ9,False,3,0,3.0
O74750,False,3,0,1.0
Q9AST3,False,3,0,4.0
Q9JHP7,False,3,0,3.0
Q8VY97,False,3,0,1.0
Q8VY98,False,3,0,4.0
Q5VV42,False,3,0,1.0
F4HTM3,False,3,0,2.0
Q4N4N8,False,3,0,4.0
O60613,False,3,0,0.0
O59712,False,3,0,1.0
Q8GW19,False,3,0,4.0
Q9BRL7,False,3,0,1.0
Q12015,False,3,0,4.0
Q9M0Z6,False,3,0,1.0
Q4V3C9,False,3,0,3.0
A1L3X0,False,3,0,4.0
P53847,False,3,0,4.0
Q9UTN7,False,3,0,2.0
P53337,False,3,0,4.0
Q9JLA3,False,3,0,2.0
P46313,False,3,0,4.0
Q8BK48,False,3,0,2.0
Q6R0J2,False,3,0,3.0
Q9TW32,False,3,0,0.0
Q9BV94,False,3,0,3.0
P16474,False,3,0,2.0
P62651,False,3,0,0.0
F4HVJ3,False,3,0,2.0
Q9NWW5,False,3,0,1.0
Q2L6L1,False,3,0,2.0
P38717,False,3,0,1.0
Q9Y7T6,False,3,0,0.0
Q9JJJ7,False,3,0,2.0
Q9BY08,False,3,0,1.0
P38138,False,3,0,1.0
Q3E790,False,3,0,4.0
O94905,False,3,0,2.0
O22898,False,3,0,3.0
Q99PG0,False,3,0,1.0
Q03579,False,3,0,3.0
Q8VY69,False,3,0,3.0
Q03714,False,3,0,1.0
Q8L638,False,3,0,0.0
Q9DAU1,False,3,0,2.0
Q9P6R5,False,3,0,1.0
Q8HZR1,False,3,0,3.0
Q9LYQ4,False,3,0,2.0
Q6E213,False,3,0,4.0
Q9P8E3,False,3,0,3.0
Q969S6,False,3,0,2.0
O35052,False,3,0,0.0
O74818,False,3,0,1.0
Q96Q80,False,3,0,2.0
P25580,False,3,0,4.0
Q94IB8,False,3,0,1.0
Q08227,False,3,0,4.0
O76062,False,3,0,3.0
Q9P003,False,3,0,4.0
P38875,False,3,0,4.0
Q91W90,False,3,0,4.0
Q8S948,False,3,0,2.0
P53073,False,3,0,1.0
Q12205,False,3,0,4.0
P70227,False,3,0,3.0
Q9NZV5-2,False,3,0,1.0
Q9Z0F5,False,3,0,1.0
Q9M2U2,False,3,0,3.0
Q9C5U2,False,3,0,3.0
Q9C5U0,False,3,0,3.0
O13663,False,3,0,1.0
Q10182,False,3,0,4.0
Q6EV70,False,3,0,1.0
P49858,False,3,0,4.0
P40004,False,3,0,1.0
Q86TL2,False,3,0,2.0
Q6INX3,False,3,0,0.0
Q9W5D4,False,3,0,4.0
Q38870,False,3,0,2.0
Q8WMV1,False,3,0,3.0
Q12443,False,3,0,1.0
P28791,False,3,0,2.0
Q9BTX3,False,3,0,1.0
Q9NYU1,False,3,0,2.0
Q9NYU2,False,3,0,2.0
O04153,False,3,0,0.0
O49434,False,3,0,3.0
O13917,False,3,0,1.0
Q04958,False,3,0,2.0
Q8NBL1,False,3,0,0.0
Q5JPE7,False,3,0,3.0
Q9BUN8,False,3,0,2.0
Q9UBS4,False,3,0,3.0
O75460,False,3,0,2.0
Q9C0U9,False,3,0,3.0
Q7L1T6,False,3,0,3.0
Q12743,False,3,0,2.0
Q12745,False,3,0,1.0
Q9XF43,False,3,0,3.0
Q9P381,False,3,0,0.0
P52194,False,3,0,0.0
P52193,False,3,0,0.0
Q9C0Y5,False,3,0,2.0
Q9SUT9,False,3,0,4.0
Q29381,False,3,0,1.0
P43560,False,3,0,2.0
Q9UT11,False,3,0,1.0
P43614,False,3,0,2.0
Q99220,False,3,0,3.0
O35949,False,3,0,4.0
Q06058,False,3,0,4.0
O74943,False,3,0,3.0
P40540,False,3,0,3.0
Q9SHC8,False,3,0,1.0
O94512,False,3,0,2.0
P40544,False,3,0,4.0
Q9H6R6,False,3,0,0.0
O74368,False,3,0,1.0
Q9HB03,False,3,0,4.0
Q7X9I4,False,3,0,0.0
P41800,False,3,0,1.0
Q86SK9,False,3,0,0.0
Q12025,False,3,0,2.0
Q07451,False,3,0,4.0
P55061,False,3,0,2.0
Q9ERE7,False,3,0,1.0
Q8LB08,False,3,0,3.0
P18418,False,3,0,0.0
Q7L775,False,3,0,4.0
Q60432,False,3,0,2.0
O94458,False,3,0,2.0
O43292,False,3,0,4.0
O64837,False,3,0,4.0
P32368,False,3,0,0.0
Q8N5I3,False,3,0,2.0
Q9US48,False,3,0,1.0
Q99316,False,3,0,2.0
Q8R2F2,False,3,0,3.0
Q95NU5,False,3,0,4.0
P49184,False,3,0,1.0
O60103,False,3,0,2.0
Q9NQR9,False,3,0,1.0
O13752,False,3,0,4.0
Q9Y7R5,False,3,0,2.0
Q5VWC8,False,3,0,4.0
Q643R3,False,3,0,1.0
Q07646,False,3,0,2.0
Q940Q3,False,3,0,1.0
Q53EU6,False,3,0,0.0
Q9QYI6,False,3,0,2.0
Q02769,False,3,0,3.0
Q9NWM8,False,3,0,3.0
P35179,False,3,0,3.0
Q0WL80,False,3,0,2.0
Q9CXI3,False,3,0,4.0
