,AC,priority,label-val,cluster,max_ident_other,closest_other
487,3GS1_C,False,0,4.0,0.556,1T0E_A
488,3GS1_D,False,0,0.0,0.5710000000000001,5CNR_A
489,3GS5_A,False,0,0.0,0.536,3BNL_A
490,3GS5_C,False,0,4.0,0.528,1X9C_D
491,3GS8_A,False,0,1.0,0.562,1MHK_S
492,3GS8_B,False,0,1.0,0.615,354D_A
493,3GS8_C,False,0,4.0,0.556,1T0E_A
494,3GS8_D,False,0,0.0,0.5710000000000001,5CNR_A
495,3GVN_A,False,0,0.0,0.7140000000000001,2V6W_A
496,3GVN_B,False,0,4.0,0.7140000000000001,2V6W_B
497,3GX2_A,False,0,1.0,0.44799999999999995,4ZC7_A
498,3GX3_A,False,0,1.0,0.44799999999999995,4ZC7_A
499,3GX5_A,False,0,1.0,0.44799999999999995,4ZC7_A
500,3GX6_A,False,0,1.0,0.44799999999999995,4ZC7_A
501,3GX7_A,False,0,1.0,0.461,4ZC7_A
502,3IGI_A,False,0,1.0,0.44,2A64_A
503,3IGI_B,False,0,0.0,0.6,3CGP_B
504,3IQN_A,False,0,1.0,0.456,5ML7_A
505,3IQP_A,False,0,1.0,0.452,1Z43_A
506,3IQR_A,False,0,1.0,0.452,1Z43_A
507,3K1V_A,False,0,0.0,0.579,3GCA_A
508,3LA5_A,False,0,1.0,0.6579999999999999,2EEW_A
509,3MIJ_A,False,0,3.0,0.5,3GVN_A
510,3MJ3_B,False,0,2.0,0.529,1Q93_A
511,3MJ3_C,False,0,3.0,0.647,3ND4_A
512,3MJA_B,False,0,2.0,0.529,1Q93_A
513,3MJA_C,False,0,3.0,0.647,3ND4_A
514,3MJB_A,False,0,2.0,0.529,1Q93_A
515,3MJB_B,False,0,3.0,0.647,3ND4_A
516,3ND3_A,False,0,4.0,0.5,3B31_B
517,3ND4_A,False,0,4.0,0.65,6IA2_A
518,3NJ6_A,False,0,0.0,0.7,1SA9_A
519,3NJ7_A,False,0,0.0,0.7,1SA9_A
520,3NJ7_B,False,0,0.0,0.7,1SA9_A
521,3NJ7_C,False,0,0.0,0.7,1SA9_A
522,3NJ7_D,False,0,0.0,0.7,1SA9_A
523,3NJ7_E,False,0,0.0,0.7,1SA9_A
524,3NJ7_F,False,0,0.0,0.7,1SA9_A
525,3NPN_A,False,0,1.0,0.532,2OIU_P
526,3NPQ_A,False,0,1.0,0.48700000000000004,2OIU_P
527,3NPQ_B,False,0,1.0,0.48700000000000004,2OIU_P
528,3NPQ_C,False,0,1.0,0.48700000000000004,2OIU_P
529,B,False,0,1.0,0.456,5TPY_A
530,3P22_B,False,0,3.0,0.778,5K8H_A
531,3P22_D,False,0,3.0,0.778,5K8H_A
532,3P22_F,False,0,3.0,0.778,5K8H_A
533,3P22_H,False,0,3.0,0.778,5K8H_A
534,3P59_B,False,0,4.0,0.727,4MS9_A
535,3P59_D,False,0,4.0,0.727,4MS9_A
536,3P59_F,False,0,4.0,0.727,4MS9_A
537,3P59_H,False,0,4.0,0.727,4MS9_A
538,3Q50_A,False,0,3.0,0.579,3K1V_A
539,3Q51_A,False,0,3.0,0.579,3K1V_A
540,3R1C_A,False,0,2.0,0.75,4E59_A
541,3R1C_B,False,0,2.0,0.75,4E59_A
542,3R1C_C,False,0,2.0,0.75,4E59_A
543,3R1C_D,False,0,2.0,0.75,4E59_A
544,3R1C_E,False,0,2.0,0.75,4E59_A
545,3R1C_F,False,0,2.0,0.75,4E59_A
546,3R1C_G,False,0,2.0,0.75,4E59_A
547,3R1C_H,False,0,2.0,0.75,4E59_A
548,3R1C_I,False,0,2.0,0.75,4E59_A
549,3R1C_J,False,0,2.0,0.75,4E59_A
550,3R1C_K,False,0,2.0,0.75,4E59_A
551,3R1C_L,False,0,2.0,0.75,4E59_A
552,3R1C_M,False,0,2.0,0.75,4E59_A
553,3R1C_N,False,0,2.0,0.75,4E59_A
554,3R1C_O,False,0,2.0,0.75,4E59_A
555,3R1C_P,False,0,2.0,0.75,4E59_A
556,3R1C_Q,False,0,2.0,0.75,4E59_A
557,3R1C_R,False,0,2.0,0.75,4E59_A
558,3R1C_S,False,0,2.0,0.75,4E59_A
559,3R1C_T,False,0,2.0,0.75,4E59_A
560,3R1C_U,False,0,2.0,0.75,4E59_A
561,3R1C_V,False,0,2.0,0.75,4E59_A
562,3R1C_W,False,0,2.0,0.75,4E59_A
563,3R1C_X,False,0,2.0,0.75,4E59_A
564,3R1C_Y,False,0,2.0,0.75,4E59_A
565,3R1C_Z,False,0,2.0,0.75,4E59_A
566,3R1C_a,False,0,2.0,0.75,4E59_A
567,3R1C_b,False,0,2.0,0.75,4E59_A
568,3R1C_c,False,0,2.0,0.75,4E59_A
569,3R1C_d,False,0,2.0,0.75,4E59_A
570,3R1C_e,False,0,2.0,0.75,4E59_A
571,3R1C_f,False,0,2.0,0.75,4E59_A
572,3R1C_g,False,0,2.0,0.75,4E59_A
573,3R1C_h,False,0,2.0,0.75,4E59_A
574,3R1C_i,False,0,2.0,0.75,4E59_A
575,3R1C_j,False,0,2.0,0.75,4E59_A
576,3R4F_A,False,0,1.0,0.47100000000000003,4Y1J_A
577,3RKF_A,False,0,0.0,0.623,5KPY_A
578,3RKF_B,False,0,0.0,0.623,5KPY_A
579,3RKF_C,False,0,0.0,0.623,5KPY_A
580,3RKF_D,False,0,0.0,0.623,5KPY_A
581,3S4P_A,False,0,2.0,0.565,1NTA_B
582,3S4P_B,False,0,2.0,0.565,1NTA_B
583,3SD3_A,False,0,1.0,0.5710000000000001,3SUH_X
584,3SJ2_A,False,0,4.0,0.6,6JJH_B
585,3SJ2_B,False,0,4.0,0.667,6JJH_B
586,3SKI_B,False,0,3.0,0.556,2EEW_A
587,3SUH_X,False,0,3.0,0.58,4LVV_A
588,3SUX_X,False,0,3.0,0.58,4LVV_A
589,3SUY_X,False,0,3.0,0.58,4LVV_A
590,3SYW_A,False,0,4.0,0.55,2OE6_A
591,3SYW_B,False,0,4.0,0.55,2OE6_A
592,3SZX_A,False,0,4.0,0.55,2OE6_A
593,3SZX_B,False,0,4.0,0.55,2OE6_A
594,3TZR_A,False,0,3.0,0.609,6E7L_A
595,3TZR_B,False,0,3.0,0.7,2NOK_B
596,3VRS_A,False,0,3.0,0.507,5OB3_A
597,3WRU_A,False,0,2.0,0.565,4J50_A
598,3WRU_B,False,0,2.0,0.565,4J50_A
599,402D_A,False,0,1.0,0.625,1RXA_A
600,402D_B,False,0,1.0,0.625,1RXA_A
601,405D_A,False,0,3.0,0.632,5C5W_A
602,405D_B,False,0,3.0,0.632,5C5W_A
603,413D_A,False,0,3.0,0.643,255D_A
604,420D_A,False,0,3.0,0.684,5C5W_A
605,420D_B,False,0,3.0,0.684,5C5W_A
606,422D_A,False,0,4.0,0.615,1SDR_B
607,422D_B,False,0,4.0,0.615,1SDR_B
608,429D_A,False,0,4.0,0.5710000000000001,6HU6_B
609,429D_B,False,0,3.0,0.636,2XSL_A
610,429D_C,False,0,4.0,0.5710000000000001,6HU6_B
611,429D_D,False,0,3.0,0.636,2XSL_A
612,433D_A,False,0,1.0,0.625,2OE5_A
613,433D_B,False,0,1.0,0.625,2OE5_A
614,434D_A,False,0,3.0,0.7140000000000001,2V6W_B
615,434D_B,False,0,4.0,0.75,4FAR_B
616,434D_C,False,0,3.0,0.7140000000000001,2V6W_B
617,434D_D,False,0,4.0,0.75,4FAR_B
618,435D_A,False,0,3.0,0.625,472D_B
619,435D_B,False,0,4.0,0.75,4FAR_B
620,435D_C,False,0,3.0,0.625,472D_B
621,435D_D,False,0,4.0,0.75,4FAR_B
622,438D_A,False,0,1.0,0.667,1SA9_A
623,438D_B,False,0,1.0,0.667,1SA9_A
624,439D_A,False,0,1.0,0.583,1DUQ_A
625,439D_B,False,0,1.0,0.556,1RXA_A
626,462D_A,False,0,0.0,0.517,1LC4_A
627,462D_B,False,0,0.0,0.517,1LC4_A
628,464D_A,False,0,3.0,0.7140000000000001,2V6W_B
629,464D_C,False,0,3.0,0.7140000000000001,2V6W_B
630,466D_A,False,0,3.0,0.7140000000000001,2V6W_B
631,466D_B,False,0,4.0,0.75,4FAR_B
632,466D_C,False,0,3.0,0.7140000000000001,2V6W_B
633,466D_D,False,0,4.0,0.75,4FAR_B
634,472D_A,False,0,1.0,0.625,4FAR_B
635,472D_B,False,0,0.0,0.625,1L3Z_A
636,480D_A,False,0,3.0,0.633,1Q93_A
637,483D_A,False,0,3.0,0.633,1Q93_A
638,488D_A,False,0,3.0,0.6,2D2K_D
639,488D_B,False,0,4.0,0.583,4PHY_B
640,488D_C,False,0,0.0,0.6,6UFJ_E
641,488D_D,False,0,4.0,0.615,4PHY_B
642,4AOB_A,False,0,1.0,0.5,3SKI_B
643,4B5R_A,False,0,1.0,0.47600000000000003,2CKY_A
644,4C40_A,False,0,1.0,0.619,7EAG_A
645,4CS1_A,False,0,1.0,0.619,7EAG_A
646,4E48_A,False,0,1.0,0.769,5MWI_A
647,4E48_B,False,0,1.0,0.769,5MWI_A
648,4E48_D,False,0,1.0,0.769,5MWI_A
649,4E59_A,False,0,0.0,0.75,3GLP_A
650,4E59_B,False,0,0.0,0.75,3GLP_A
651,4E5C_A,False,0,0.0,0.667,4E48_A
652,4E5C_B,False,0,0.0,0.667,4E48_A
653,4E6B_A,False,0,0.0,0.667,1OSU_A
654,4E6B_B,False,0,0.0,0.667,1OSU_A
655,4E6B_E,False,0,1.0,0.6,4E6B_A
656,4E6B_F,False,0,1.0,0.6,4E6B_A
657,4E8K_A,False,0,1.0,0.435,2A64_A
658,4E8K_B,False,0,3.0,0.583,354D_A
659,4E8M_A,False,0,1.0,0.439,2A64_A
660,4E8N_A,False,0,1.0,0.435,2A64_A
661,4E8P_A,False,0,1.0,0.435,2A64_A
662,4E8Q_A,False,0,1.0,0.435,2A64_A
663,4E8R_A,False,0,1.0,0.435,2A64_A
664,4E8T_A,False,0,1.0,0.435,2A64_A
665,4E8T_B,False,0,3.0,0.556,4JAB_A
666,4EN5_A,False,0,3.0,0.507,5OB3_A
667,4ENC_A,False,0,3.0,0.507,5OB3_A
668,4ERJ_A,False,0,2.0,0.456,1U9S_A
669,4ERL_A,False,0,2.0,0.456,1U9S_A
670,4F8U_A,False,0,2.0,0.542,1NTA_B
671,4F8U_B,False,0,2.0,0.565,1NTA_B
672,4F8V_A,False,0,2.0,0.565,1NTA_B
673,4F8V_B,False,0,2.0,0.565,1NTA_B
674,4FAQ_A,False,0,1.0,0.445,2A64_A
675,4FAR_A,False,0,1.0,0.43700000000000006,2A64_A
676,4FAR_B,False,0,0.0,0.75,434D_B
677,4FAU_A,False,0,1.0,0.439,2A64_A
678,4FAW_A,False,0,1.0,0.439,2A64_A
679,4FAW_B,False,0,3.0,0.556,4JAB_A
680,4FAX_A,False,0,1.0,0.43200000000000005,2A64_A
681,4FB0_A,False,0,1.0,0.435,2A64_A
682,4FE5_B,False,0,0.0,0.701,5KPY_A
683,4FEJ_B,False,0,0.0,0.688,5KPY_A
684,4FEL_B,False,0,0.0,0.73,5KPY_A
685,4FEN_B,False,0,0.0,0.733,5KPY_A
686,4FEO_B,False,0,0.0,0.73,5KPY_A
687,4FEP_B,False,0,0.0,0.733,5KPY_A
688,4FNJ_A,False,0,1.0,0.675,6AZ4_A
689,4FRG_B,False,0,4.0,0.6609999999999999,4FRN_A
690,4FRG_X,False,0,4.0,0.6609999999999999,4FRN_A
691,4FRN_A,False,0,1.0,0.6609999999999999,4FRG_B
692,4FRN_B,False,0,1.0,0.6609999999999999,4FRG_B
693,4G6R_C,False,0,4.0,0.556,1T0E_A
694,4G6R_D,False,0,0.0,0.5710000000000001,5CNR_A
695,4GPW_A,False,0,2.0,0.586,1XPE_A
696,4GPW_B,False,0,2.0,0.586,1XPE_A
697,4GPX_A,False,0,2.0,0.586,1XPE_A
698,4GPX_B,False,0,2.0,0.586,1XPE_A
699,4GPY_A,False,0,2.0,0.565,4J50_A
700,4GPY_B,False,0,2.0,0.565,4J50_A
701,4J50_A,False,0,4.0,0.565,3WRU_A
702,4J50_B,False,0,4.0,0.565,3WRU_A
703,4JAB_A,False,0,1.0,0.667,1L3Z_A
704,4JAB_B,False,0,1.0,0.667,1L3Z_A
705,4JIY_A,False,0,0.0,0.75,4U3L_A
706,4JRD_A,False,0,3.0,0.636,5K8H_A
707,4JRD_B,False,0,3.0,0.636,5K8H_A
708,4JRT_A,False,0,3.0,0.667,1ZFX_B
709,4JRT_B,False,0,4.0,0.6,5KTJ_B
710,4K27_U,False,0,0.0,0.579,4FNJ_A
711,4K31_B,False,0,2.0,0.565,2R22_A
712,4K31_C,False,0,2.0,0.565,2R22_A
713,4K32_A,False,0,2.0,0.565,2R22_A
714,4K32_B,False,0,2.0,0.565,2R22_A
715,4KYY_A,False,0,1.0,0.5,1T0E_A
716,4KYY_B,False,0,1.0,0.5,1T0E_A
717,4KZ2_A,False,0,3.0,0.609,357D_B
718,4KZ2_B,False,0,4.0,0.478,1QC0_C
719,4KZ2_C,False,0,0.0,0.562,397D_B
720,4L81_A,False,0,3.0,0.49200000000000005,6DLR_A
721,4LVV_A,False,0,1.0,0.58,3SUH_X
722,4LVW_A,False,0,1.0,0.58,3SUH_X
723,4LVX_A,False,0,1.0,0.58,3SUH_X
724,4LVY_A,False,0,1.0,0.58,3SUH_X
725,4LVZ_A,False,0,1.0,0.58,3SUH_X
726,4LW0_A,False,0,1.0,0.58,3SUH_X
727,4MCE_A,False,0,4.0,0.636,1DQF_B
728,4MCE_B,False,0,0.0,0.583,1F27_B
729,4MCE_C,False,0,4.0,0.636,1DQF_B
730,4MCE_D,False,0,0.0,0.583,1F27_B
731,4MCF_A,False,0,4.0,0.636,1DQF_B
732,4MCF_B,False,0,0.0,0.583,1F27_B
733,4MCF_C,False,0,4.0,0.636,1DQF_B
734,4MCF_D,False,0,0.0,0.583,1F27_B
735,4MCF_E,False,0,4.0,0.636,1DQF_B
736,4MCF_F,False,0,0.0,0.583,1F27_B
737,4MCF_G,False,0,4.0,0.636,1DQF_B
738,4MCF_H,False,0,0.0,0.583,1F27_B
739,4MEG_B,False,0,4.0,0.5,X
740,4MEH_B,False,0,4.0,0.5,X
741,4MGM_A,False,0,1.0,0.722,6JXM_B
742,4MGM_B,False,0,1.0,0.722,6JXM_B
743,4MS9_A,False,0,2.0,0.727,3P59_B
744,4MSB_A,False,0,2.0,0.727,3P59_B
745,4MSB_B,False,0,2.0,0.727,3P59_B
746,4MSB_C,False,0,2.0,0.727,3P59_B
747,4MSB_D,False,0,2.0,0.727,3P59_B
748,4MSB_E,False,0,2.0,0.727,3P59_B
749,4MSB_F,False,0,2.0,0.727,3P59_B
750,4MSR_A,False,0,2.0,0.727,3P59_B
751,4MSR_B,False,0,2.0,0.727,3P59_B
752,4NFO_A,False,0,3.0,0.688,7LNE_A
753,4NFO_B,False,0,3.0,0.688,7LNE_A
754,4NFO_C,False,0,3.0,0.688,7LNE_A
755,4OQU_A,False,0,3.0,0.488,6DLR_A
756,4P20_A,False,0,2.0,0.542,4J50_A
757,4P20_B,False,0,2.0,0.542,4J50_A
758,4P43_A,False,0,2.0,0.565,3SJ2_A
759,4P43_B,False,0,2.0,0.565,3SJ2_A
760,4P95_A,False,0,3.0,0.688,6G7Z_A
761,4P97_A,False,0,1.0,0.591,3BNN_A
762,4P97_B,False,0,3.0,0.625,5KVJ_B
763,4P97_C,False,0,1.0,0.591,3BNN_A
764,4P97_D,False,0,3.0,0.625,5KVJ_B
765,4P9R_A,False,0,3.0,0.688,6G7Z_A
766,4PCO_A,False,0,4.0,0.667,3FS0_A
767,4PCO_B,False,0,4.0,0.667,3FS0_A
768,4PCO_C,False,0,4.0,0.667,3FS0_A
769,4PCO_D,False,0,4.0,0.667,3FS0_A
770,4PCO_E,False,0,4.0,0.667,3FS0_A
771,4PDQ_A,False,0,2.0,0.565,4J50_A
772,4PDQ_B,False,0,2.0,0.565,4J50_A
773,4PHY_A,False,0,0.0,0.5379999999999999,4P97_A
774,4PHY_B,False,0,3.0,0.64,1NYI_B
775,4QJD_A,False,0,0.0,0.5,6JBG_A
776,4QJD_C,False,0,0.0,0.5,6JBG_A
777,4QJD_E,False,0,0.0,0.5,6JBG_A
778,4QJD_G,False,0,0.0,0.5,6JBG_A
779,4QLM_A,False,0,1.0,0.46299999999999997,6OL3_C
780,4QLN_A,False,0,1.0,0.46299999999999997,6OL3_C
781,4RBQ_A,False,0,3.0,0.5,3ND3_A
782,4RJ1_A,False,0,4.0,0.556,4FAR_B
783,4RJ1_B,False,0,4.0,0.556,4FAR_B
784,4RKV_A,False,0,4.0,0.556,4FAR_B
785,4RKV_B,False,0,4.0,0.556,4FAR_B
786,4RNE_A,False,0,4.0,0.556,4FAR_B
787,4RNE_B,False,0,4.0,0.556,4FAR_B
788,4RNE_C,False,0,4.0,0.556,4FAR_B
789,4RNE_D,False,0,4.0,0.556,4FAR_B
790,4RNE_E,False,0,4.0,0.556,4FAR_B
791,4RNE_F,False,0,4.0,0.556,4FAR_B
792,4RNE_G,False,0,4.0,0.556,4FAR_B
793,4RNE_H,False,0,4.0,0.556,4FAR_B
794,4TZX_X,False,0,1.0,0.644,4FEP_B
795,4TZY_X,False,0,1.0,0.644,4FEP_B
796,4U34_B,False,0,4.0,0.7140000000000001,2V6W_A
797,4U35_B,False,0,4.0,0.625,4FAR_B
798,4U37_A,False,0,3.0,0.7140000000000001,2V6W_B
799,4U37_B,False,0,4.0,0.7140000000000001,2V6W_A
800,4U38_A,False,0,3.0,0.7140000000000001,2V6W_B
801,4U38_B,False,0,4.0,0.625,4FAR_B
802,4U38_C,False,0,3.0,0.7140000000000001,2V6W_B
803,4U38_D,False,0,4.0,0.625,4FAR_B
804,4U38_E,False,0,3.0,0.7140000000000001,2V6W_B
805,4U38_F,False,0,4.0,0.625,4FAR_B
806,4U38_G,False,0,3.0,0.7140000000000001,2V6W_B
807,4U38_H,False,0,4.0,0.625,4FAR_B
808,4U3L_A,False,0,1.0,0.75,4JIY_A
809,4U3L_B,False,0,1.0,0.75,4JIY_A
810,4U3O_A,False,0,1.0,0.75,4JIY_A
811,4U3O_B,False,0,1.0,0.75,4JIY_A
812,4U3P_A,False,0,1.0,0.75,4JIY_A
813,4U3P_B,False,0,1.0,0.75,4JIY_A
814,4U3R_A,False,0,1.0,0.75,4JIY_A
815,4U3R_B,False,0,1.0,0.75,4JIY_A
816,4U47_A,False,0,1.0,0.75,4JIY_A
817,4U47_B,False,0,1.0,0.75,4JIY_A
818,4U78_A,False,0,1.0,0.75,4JIY_A
819,4U78_B,False,0,1.0,0.75,4JIY_A
820,4XK0_A,False,0,4.0,0.556,4FAR_B
821,4XK0_C,False,0,4.0,0.556,4FAR_B
822,4XNR_X,False,0,1.0,0.644,4FEP_B
823,4XW7_A,False,0,3.0,0.506,6PMO_A
824,4XWF_A,False,0,3.0,0.506,6PMO_A
825,4Y1I_A,False,0,4.0,0.54,4Y1M_A
826,4Y1I_B,False,0,4.0,0.54,4Y1M_A
827,4Y1J_A,False,0,4.0,0.5,4FRN_A
828,4Y1J_B,False,0,4.0,0.5,4FRN_A
829,4Y1M_A,False,0,0.0,0.5529999999999999,6CB3_A
830,4Y1M_B,False,0,0.0,0.5529999999999999,6CB3_A
831,4YB0_A,False,0,3.0,0.484,3DS7_A
832,4YB0_R,False,0,3.0,0.484,3DS7_A
833,4YN6_A,False,0,4.0,0.565,3WRU_A
834,4YN6_B,False,0,4.0,0.565,3WRU_A
835,4ZC7_A,False,0,0.0,0.47700000000000004,2HOK_A
836,4ZC7_B,False,0,0.0,0.47700000000000004,2HOK_A
837,4ZC7_C,False,0,0.0,0.47700000000000004,2HOK_A
838,4ZC7_D,False,0,0.0,0.47700000000000004,2HOK_A
839,4ZNP_A,False,0,3.0,0.624,5BTP_A
840,4ZNP_B,False,0,3.0,0.624,5BTP_A
841,5BJP_E,False,0,2.0,0.634,6C63_A
842,5BJP_Y,False,0,2.0,0.634,6C63_A
843,5BTM_A,False,0,3.0,0.491,4FNJ_A
844,5BTM_B,False,0,3.0,0.491,4FNJ_A
845,5BTP_A,False,0,1.0,0.624,4ZNP_A
846,5BTP_B,False,0,1.0,0.624,4ZNP_A
847,5C45_X,False,0,1.0,0.522,6DN1_Z
848,5C45_Y,False,0,4.0,0.5,X
849,5C5W_A,False,0,0.0,0.684,420D_A
850,5C7U_B,False,0,0.0,0.701,5KPY_A
851,5CNR_A,False,0,1.0,0.579,2OE5_B
852,5CNR_B,False,0,3.0,0.667,1DQF_B
853,5CNR_E,False,0,1.0,0.579,2OE5_B
854,5CNR_F,False,0,3.0,0.667,1DQF_B
855,5DA6_A,False,0,3.0,0.5,3ND3_A
856,5DH7_A,False,0,0.0,0.528,5M0H_A
857,5E54_A,False,0,1.0,0.644,4FEP_B
858,5E54_B,False,0,1.0,0.644,4FEP_B
859,5EAO_A,False,0,0.0,0.526,6D3P_A
860,5EAQ_A,False,0,0.0,0.526,6D3P_A
861,5EW4_A,False,0,3.0,0.545,4E5C_A
862,5EW4_B,False,0,3.0,0.545,4E5C_A
863,5EW7_A,False,0,3.0,0.545,4E5C_A
864,5EW7_B,False,0,3.0,0.545,4E5C_A
865,5FJ0_A,False,0,1.0,0.619,7EAG_A
866,5FJ0_B,False,0,1.0,0.619,7EAG_A
867,5FJ0_C,False,0,1.0,0.619,7EAG_A
868,5FJ1_A,False,0,2.0,0.536,1XPE_A
869,5FJ1_B,False,0,2.0,0.536,1XPE_A
870,5FJ1_C,False,0,2.0,0.536,1XPE_A
871,5FJ1_D,False,0,2.0,0.536,1XPE_A
872,5FJ1_E,False,0,2.0,0.536,1XPE_A
873,5FJ1_F,False,0,2.0,0.536,1XPE_A
874,5FJ1_G,False,0,2.0,0.536,1XPE_A
875,5FJ1_H,False,0,2.0,0.536,1XPE_A
876,5FK1_A,False,0,1.0,0.485,2CKY_A
877,5FK2_A,False,0,1.0,0.491,2CKY_A
878,5FK3_A,False,0,1.0,0.48100000000000004,4MEG_B
879,5FK4_A,False,0,1.0,0.466,2CKY_A
880,5FK5_A,False,0,1.0,0.467,1Z43_A
881,5FK6_A,False,0,1.0,0.467,4MEG_B
882,5FKD_A,False,0,1.0,0.475,1Z43_A
883,5FKE_A,False,0,1.0,0.47100000000000003,4MEG_B
884,5FKF_A,False,0,1.0,0.47600000000000003,6OL3_C
885,5FKG_A,False,0,1.0,0.46,6CB3_A
886,5FKH_A,False,0,1.0,0.474,4MEG_B
887,5G4T_A,False,0,4.0,0.583,3FS0_A
888,5G4T_B,False,0,0.0,0.75,1SA9_A
889,5J01_A,False,0,1.0,0.43799999999999994,2A64_A
890,5J02_A,False,0,1.0,0.43799999999999994,2A64_A
891,5K8H_A,False,0,1.0,0.778,3P22_B
892,5KPY_A,False,0,4.0,0.733,2EEU_A
893,5KTJ_B,False,0,0.0,0.6,4JRT_B
894,5KTJ_D,False,0,0.0,0.6,4JRT_B
895,5KVJ_A,False,0,1.0,0.556,1MHK_L
896,5KVJ_B,False,0,4.0,0.625,4P97_B
897,Y,False,0,4.0,0.5,X
898,5LYS_A,False,0,1.0,0.49200000000000005,5EAO_A
899,5LYS_B,False,0,1.0,0.49200000000000005,5EAO_A
900,5LYU_A,False,0,1.0,0.485,5EAO_A
901,5LYU_B,False,0,1.0,0.485,5EAO_A
902,5LYV_A,False,0,1.0,0.49200000000000005,5EAO_A
903,5LYV_B,False,0,1.0,0.49200000000000005,5EAO_A
904,5M0H_A,False,0,3.0,0.5529999999999999,6AZ4_A
905,5ML7_A,False,0,4.0,0.491,3A3A_A
906,5ML7_B,False,0,4.0,0.491,3A3A_A
907,5MWI_A,False,0,0.0,0.769,4E48_A
908,5NXT_U,False,0,3.0,0.542,4P43_A
909,5OB3_A,False,0,0.0,0.507,3VRS_A
910,5SWD_A,False,0,1.0,0.644,4FEP_B
911,5SWD_B,False,0,1.0,0.644,4FEP_B
912,5SWE_X,False,0,1.0,0.644,4FEP_B
913,5T3K_A,False,0,3.0,0.579,3B58_C
914,5T3K_C,False,0,3.0,0.579,3B58_C
915,5TDJ_A,False,0,2.0,0.727,3P59_B
916,5TDJ_B,False,0,2.0,0.727,3P59_B
917,5TDK_A,False,0,2.0,0.727,3P59_B
918,5TDK_B,False,0,2.0,0.727,3P59_B
919,5TKO_A,False,0,3.0,0.7140000000000001,2V6W_B
920,5TKO_B,False,0,4.0,0.7140000000000001,2V6W_A
921,5TKO_C,False,0,3.0,0.7140000000000001,2V6W_B
922,5TKO_D,False,0,4.0,0.7140000000000001,2V6W_A
923,5TPY_A,False,0,3.0,0.493,4K27_U
924,5UEF_C,False,0,4.0,0.28600000000000003,3GVN_A
925,5UEF_D,False,0,4.0,0.28600000000000003,3GVN_A
926,5UNE_A,False,0,3.0,0.473,5KPY_A
927,5UNE_B,False,0,3.0,0.473,5KPY_A
928,5V0O_B,False,0,0.0,0.556,2W89_A
929,5V3F_A,False,0,2.0,0.7879999999999999,6C63_C
930,5V3F_B,False,0,2.0,0.7879999999999999,6C63_C
931,5V3I_A,False,0,3.0,0.457,1L8V_A
932,5V9Z_B,False,0,0.0,0.556,2W89_A
933,5VCF_A,False,0,0.0,0.556,1MSY_A
934,5VCF_B,False,0,1.0,0.5329999999999999,1MHK_L
935,5VCI_A,False,0,0.0,0.556,1MSY_A
936,5VCI_B,False,0,1.0,0.5329999999999999,1MHK_L
937,5VGW_A,False,0,0.0,0.556,1MSY_A
938,5VGW_B,False,0,1.0,0.5379999999999999,1DQF_A
939,5VJ9_A,False,0,3.0,0.632,4E5C_A
940,5VJ9_B,False,0,3.0,0.632,4E5C_A
941,5VJ9_C,False,0,3.0,0.632,4E5C_A
942,5VJ9_D,False,0,3.0,0.632,4E5C_A
943,5XZ1_A,False,0,2.0,0.594,6AZ4_A
944,5XZ1_B,False,0,2.0,0.594,6AZ4_A
945,5XZ1_C,False,0,2.0,0.594,6AZ4_A
946,5XZ1_D,False,0,2.0,0.594,6AZ4_A
947,5Z1H_A,False,0,2.0,0.565,4J50_A
948,5Z1H_B,False,0,2.0,0.565,4J50_A
949,5Z1I_A,False,0,2.0,0.545,1NTA_B
950,5Z71_A,False,0,2.0,0.594,6AZ4_A
951,5Z71_B,False,0,2.0,0.594,6AZ4_A
952,6AZ4_A,False,0,4.0,0.675,4FNJ_A
953,6AZ4_B,False,0,2.0,0.7,6QIR_A
954,6BFB_X,False,0,1.0,0.522,6DN1_Z
955,6BFB_Y,False,0,4.0,0.5,X
956,6C63_A,False,0,4.0,0.703,5V3F_A
957,6C63_B,False,0,4.0,0.703,5V3F_A
958,6C63_C,False,0,4.0,0.7879999999999999,5V3F_A
959,6C64_A,False,0,4.0,0.703,5V3F_A
960,6C64_B,False,0,4.0,0.703,5V3F_A
961,6C64_D,False,0,4.0,0.7879999999999999,5V3F_A
962,6C65_A,False,0,4.0,0.7070000000000001,6E8S_A
963,6C65_B,False,0,4.0,0.7070000000000001,6E8S_A
964,6C65_C,False,0,4.0,0.722,5V3F_A
965,6CB3_A,False,0,4.0,0.5529999999999999,4Y1M_A
966,6CB3_B,False,0,4.0,0.5529999999999999,4Y1M_A
967,6CC1_A,False,0,4.0,0.512,4FRN_A
968,6CC1_B,False,0,4.0,0.512,4FRN_A
969,6CC3_A,False,0,4.0,0.504,4FRN_A
970,6CC3_B,False,0,4.0,0.504,4FRN_A
971,C,False,0,1.0,0.545,6DLR_A
972,D,False,0,1.0,0.545,6DLR_A
973,6D3P_A,False,0,2.0,0.526,5EAO_A
974,6D8L_A,False,0,1.0,0.488,7JRS_A
975,6D8L_B,False,0,1.0,0.488,7JRS_A
976,6D8O_A,False,0,1.0,0.485,7JRS_A
977,6D8O_B,False,0,1.0,0.485,7JRS_A
978,6DLR_A,False,0,2.0,0.545,C
